,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry
685,152-1,Ørbæk Apotek,7,Nyborgvej 2,5853.0,04.04.2011,,1083.0,450.0,1083.0,"Nyborgvej 2, 5853 Denmark",55.258529,10.673193,2011-04-04,,2011.0,,2011.0,POINT (10.673193 55.258529)
687,314-1,Øster Jølby Apotek,7,Doktor Lunds Vej 4,7950.0,01.11.2007,,1081.0,773.0,1081.0,"Doktor Lunds Vej 4, 7950 Denmark",56.833290000000005,8.718862,2007-01-11,,2007.0,,2008.0,POINT (8.718862 56.83329000000001)
689,017-5,Østerparkens Apotek,7,Taastrup Hovedgade 87,2630.0,"02Jun2020 0:00:00,000",,1084.0,169.0,,"Taastrup Hovedgade 87, 2630 Denmark",55.64986,12.301664,2020-06-02,,2020.0,,2020.0,POINT (12.301664 55.64986)
690,069-1,Østervrå Apotek,7,Industrivej 10,9750.0,"01Aug2005 0:00:00,000",,1081.0,813.0,1081.0,"Industrivej 10, 9750 Denmark",57.340565000000005,10.238498,2005-08-01,,2005.0,,2008.0,POINT (10.238498 57.34056500000001)
691,244,Østervrå Apotek,6,Hjørringvej 447,9750.0,"01Jan1913 0:00:00,000","01Aug2005 0:00:00,000",1081.0,813.0,,"Hjørringvej 447, 9750 Denmark",57.343173,10.23478,1913-01-01,2005-08-01,1913.0,2005.0,2008.0,POINT (10.23478 57.343173)
692,288,Aabenraa Løve Apotek,6,Madevej 9,6200.0,01-01-1753 00:00,,1083.0,580.0,1083.0,"Madevej 9, 6200 Denmark",55.043839,9.42051,1753-01-01,,1753.0,,2008.0,POINT (9.42051 55.043839)
693,287,Aabenraa Svane Apotek,6,Opnørplads 1-3,6200.0,01-01-1851 00:00,,1083.0,580.0,1083.0,"Opnørplads 1-3, 6200 Denmark",55.043349899999996,9.4227116,1851-01-01,,1851.0,,2008.0,POINT (9.4227116 55.0433499)
694,105,Aabybro Apotek,6,Østergade 36,9440.0,07.05.2008,,1081.0,849.0,1081.0,"Østergade 36, 9440 Denmark",57.159459,9.732615,2008-07-05,,2008.0,,2008.0,POINT (9.732614999999999 57.159459)
695,082-A1,Aakirkeby Apoteksudsalg,8,Eskildsgade 7,3720.0,"01Jan1900 0:00:00,000",,1084.0,400.0,1084.0,"Eskildsgade 7, 3720 Denmark",55.070530000000005,14.92273,1900-01-01,,1900.0,,2008.0,POINT (14.92273 55.07053000000001)
696,256,Aalborg Boulevard,6,Boulevarden 19,9000.0,"10Dec1915 0:00:00,000","30May1999 0:00:00,000",80.0,,,"Boulevarden 19, 9000 Denmark",57.045359,9.9185,1915-12-10,1999-05-30,1915.0,1999.0,2008.0,POINT (9.9185 57.045359)
697,181,Aalborg Budolfi Apotek,6,Algade 60,9000.0,"01Jan1900 0:00:00,000",,1081.0,851.0,1081.0,"Algade 60, 9000 Denmark",57.048407,9.916179,1900-01-01,,1900.0,,2008.0,POINT (9.916179 57.048407)
698,063,Aalborg Løve Apotek,6,Nytorv 3,9000.0,01-01-1813 00:00,,1081.0,851.0,1081.0,"Nytorv 3, 9000 Denmark",57.04868199999999,9.922587,1813-01-01,,1813.0,,2008.0,POINT (9.922587 57.04868199999999)
699,092,Aalborg Nørresundby Apotek,6,Torvet 3A,9400.0,01-01-1844 00:00,,1081.0,851.0,1081.0,"Torvet 3A, 9400 Denmark",57.0483,9.9352,1844-01-01,,1844.0,,2008.0,POINT (9.9352 57.0483)
700,255,Aalborg Reberbane Apotek,6,Reberbansgade 25,9000.0,"01Jan1920 0:00:00,000",,1081.0,851.0,1081.0,"Reberbansgade 25, 9000 Denmark",57.049627,9.911455,1920-01-01,,1920.0,,2008.0,POINT (9.911455 57.049627)
701,361-1,Aalborg Storcenter Apotek,7,Hobrovej 452,9200.0,"01Sep2015 0:00:00,000",,1081.0,851.0,1081.0,"Hobrovej 452, 9200 Denmark",57.004796,9.875935,2015-09-01,,2015.0,,2015.0,POINT (9.875935 57.004796)
704,306,Aalborg Vejgaard Apotek,6,Hadsundvej 33 B,9000.0,"01Jan1922 0:00:00,000",,1081.0,851.0,1081.0,"Hadsundvej 33 B, 9000 Denmark",57.02041189999999,9.967827,1922-01-01,,1922.0,,2008.0,POINT (9.967827 57.02041189999999)
705,306-1,Aalborg Ø Fyrkilden Apoteksfilial,7,"Fyrkildevej 7, stuen",9220.0,"01Jul2015 0:00:00,000",,1081.0,851.0,1081.0,"Fyrkildevej 7, stuen, 9220 Denmark",57.027041000000004,10.004549,2015-07-01,,2015.0,,2015.0,POINT (10.004549 57.027041)
706,361,Aalborg Aalborghus Apotek,6,Grønlands Torv 10,9210.0,"01Jan1966 0:00:00,000",,1081.0,851.0,1081.0,"Grønlands Torv 10, 9210 Denmark",57.022597,9.941768,1966-01-01,,1966.0,,2008.0,POINT (9.941768 57.022597)
708,212-A1,Ålbæk Apoteksudsalg,8,Centralvej 2 C,9982.0,18.05.2015,,1081.0,813.0,1081.0,"Centralvej 2 C, 9982 Denmark",57.593295499999996,10.4099698,2015-05-18,,2015.0,,2015.0,POINT (10.4099698 57.5932955)
709,259-1,Aalestrup Apotek,7,Jernbanegade 6,9620.0,"01Jun2016 0:00:00,000",,1081.0,820.0,1081.0,"Jernbanegade 6, 9620 Denmark",56.694562,9.49549,2016-06-01,,2016.0,,2016.0,POINT (9.49549 56.694562)
711,364-1,Ålsgårde Apotek,7,Ålsgårdecentret,3140.0,"01Jul2015 0:00:00,000",,1084.0,217.0,1084.0,"Ålsgårdecentret, 3140 Denmark",56.075299,12.540162599999999,2015-07-01,,2015.0,,2015.0,POINT (12.5401626 56.075299)
713,326-4,Aarhus Ceres Apotek,7,Ceres Allé 12,8000.0,"22Jan2019 0:00:00,000",,1082.0,751.0,1082.0,"Ceres Allé 12, 8000 Denmark",56.155243000000006,10.189312,2019-01-22,,2019.0,,2019.0,POINT (10.189312 56.15524300000001)
714,366,Aarhus City Vest Apotek,6,Gudrunsvej 7 st. 129,8220.0,"01Jan1998 0:00:00,000",,1082.0,751.0,1082.0,"Gudrunsvej 7 st. 129, 8220 Denmark",56.1531,10.1057,1998-01-01,,1998.0,,2008.0,POINT (10.1057 56.1531)
715,132,Aarhus Jernbane Apotek,6,Banegårdspladsen 8,8000.0,01-01-1878 00:00,,1082.0,751.0,1082.0,"Banegårdspladsen 8, 8000 Denmark",56.150812,10.204054,1878-01-01,,1878.0,,2008.0,POINT (10.204054 56.150812)
716,006,Aarhus Løve Apotek,6,Store Torv 5,8000.0,01-01-1753 00:00,,1082.0,751.0,1082.0,"Store Torv 5, 8000 Denmark",56.157192,10.208629,1753-01-01,,1753.0,,2008.0,POINT (10.208629 56.157192)
717,006-1,Aarhus Magasin Apotek,7,Immervad 2-8,8000.0,"02Sep2019 0:00:00,000",,1082.0,751.0,1082.0,"Immervad 2-8, 8000 Denmark",56.15711700000001,10.207091,2019-09-02,,2019.0,,2019.0,POINT (10.207091 56.15711700000001)
718,241,Aarhus Marselisborg Apotek,6,Rundhøj Torv 3,8270.0,"01Jan1913 0:00:00,000",,1082.0,751.0,1082.0,"Rundhøj Torv 3, 8270 Denmark",56.1112,10.2099,1913-01-01,,1913.0,,2008.0,POINT (10.2099 56.1112)
719,347,Aarhus Sct. Lukas Apotek,6,Frederiks Allé 178,8000.0,"01Jan1939 0:00:00,000",,1082.0,751.0,1082.0,"Frederiks Allé 178, 8000 Denmark",56.146221,10.193331,1939-01-01,,1939.0,,2008.0,POINT (10.193331 56.146221)
721,352,Aarhus Stjerne Apotek,6,Funch Thomsens Gade 3,8200.0,"01Jan1953 0:00:00,000",,1082.0,751.0,1082.0,"Funch Thomsens Gade 3, 8200 Denmark",56.174689,10.203284,1953-01-01,,1953.0,,2008.0,POINT (10.203284 56.174689)
722,040,Aarhus Svane Apotek,6,Vestergade 4,8000.0,01-01-1753 00:00,"01Aug2005 0:00:00,000",70.0,751.0,,"Vestergade 4, 8000 Denmark",56.157697999999996,10.206519,1753-01-01,2005-08-01,1753.0,2005.0,2008.0,POINT (10.206519 56.157698)
723,317,Aarhus Trøjborg Apotek,13,Tordenskjoldsgade 30,8200.0,"01Jan1924 0:00:00,000",,1082.0,751.0,1082.0,"Tordenskjoldsgade 30, 8200 Denmark",56.170728000000004,10.216452,1924-01-01,,1924.0,,2008.0,POINT (10.216452 56.170728)
724,178,Aarhus Vejlby Apotek,6,Vejlbygade 16 A,8240.0,01-01-1899 00:00,,1082.0,751.0,1082.0,"Vejlbygade 16 A, 8240 Denmark",56.195078,10.213892800000002,1899-01-01,,1899.0,,2008.0,POINT (10.2138928 56.195078)
725,331,Aarhus Viby Apotek,6,"Viby Ringvej 10, ST. 26",8260.0,"01Jan1933 0:00:00,000",,1082.0,751.0,1082.0,"Viby Ringvej 10, ST. 26, 8260 Denmark",56.172558200000005,10.1535049,1933-01-01,,1933.0,,2008.0,POINT (10.1535049 56.1725582)
726,337,Aarhus Åbyhøj Apotek,6,Haslevej 17,8230.0,"01Jan1936 0:00:00,000",,1082.0,751.0,1082.0,"Haslevej 17, 8230 Denmark",56.15645799999999,10.164773,1936-01-01,,1936.0,,2008.0,POINT (10.164773 56.15645799999999)
727,259,Aars Apotek,6,Søndergade 34,9600.0,"01Jan1905 0:00:00,000",,1081.0,820.0,1081.0,"Søndergade 34, 9600 Denmark",56.802114,9.519024,1905-01-01,,1905.0,,2008.0,POINT (9.519024 56.802114)
729,189-1,Aarup Apotek,7,Bredgade 60,5560.0,"01Jan2009 0:00:00,000",,1083.0,420.0,1083.0,"Bredgade 60, 5560 Denmark",55.378919999999994,10.0475,2009-01-01,,2009.0,,2009.0,POINT (10.0475 55.37891999999999)
