,Unnamed: 0,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,dato,year,dummy,Stdato,Sldato,Styear,Slyear,geometry,test
473,473,027,Rudkøbing Apotek,6,Engdraget 1,5900.0,01-01-1753 00:00,,1083.0,482.0,1083.0,"Engdraget 1, 5900 Denmark",54.934778,10.715505,1753-01-01,1753.0,2008.0,1753-01-01,,1753.0,,POINT (10.715505 54.934778),1.7901310929080025
474,474,079-4,Rungsted Apotek,7,Rungsted Bytorv,2960.0,14Jan2016 0:00:00.000,,1084.0,223.0,1084.0,"Rungsted Bytorv, 2960 Denmark",55.8826574,12.5293171,2016-01-14,2016.0,2016.0,2016-01-14,,2016.0,,POINT (12.5293171 55.8826574),0.28632841174422263
475,475,079-A2,Rungsted Apoteksudsalg,8,Rungsted Bytorv,2960.0,,14Jan2016 0:00:00.000,1084.0,223.0,1084.0,"Rungsted Bytorv, 2960 Denmark",55.8826574,12.5293171,,,2008.0,,2016-01-14,,2016.0,POINT (12.5293171 55.8826574),0.28632841174422263
476,476,060-1,Ry Apotek filial af Skanderborg Apotek,7,Siimtoften 2,8680.0,02Nov2015 0:00:00.000,,1082.0,746.0,1082.0,"Siimtoften 2, 8680 Denmark",56.093493,9.755564,2015-11-02,2015.0,2015.0,2015-11-02,,2015.0,,POINT (9.755564 56.093493),2.634622428281139
477,477,060-A2,Ry Apoteksudsalg,8,Siimtoften 2,8680.0,,30Oct2015 0:00:00.000,1082.0,737.0,1082.0,"Siimtoften 2, 8680 Denmark",56.093493,9.755564,,,2008.0,,2015-10-30,,2015.0,POINT (9.755564 56.093493),2.634622428281139
478,478,196-A2,Ryomgård Apoteksudsalg,8,Vestergade 35,8550.0,,28Feb2010 0:00:00.000,70.0,721.0,,"Vestergade 35, 8550 Denmark",56.381335,10.498459,,,2008.0,,2010-02-28,,2010.0,POINT (10.498459 56.381335),1.9917997132585887
479,479,197-1,Ryparken Apotek,7,Lyngbyvej 153,2100.0,30Aug2019 0:00:00.000,,1084.0,101.0,1084.0,"Lyngbyvej 153, 2100 Denmark",55.717985,12.556509,2019-08-30,2019.0,2019.0,2019-08-30,,2019.0,,POINT (12.556509 55.717985),0.21192499247847033
480,480,081,Rødby Løve Apotek,13,Østergade 51,4970.0,01-01-1819 00:00,,1085.0,360.0,1085.0,"Østergade 51, 4970 Denmark",54.695624,11.393972999999999,1819-01-01,1819.0,2008.0,1819-01-01,,1819.0,,POINT (11.393973 54.695624),1.3580780203596554
481,481,286,Rødding Apotek,6,Kongevej 2,6630.0,01-01-1839 00:00,,1083.0,575.0,1083.0,"Kongevej 2, 6630 Denmark",55.369002,9.059565,1839-01-01,1839.0,2008.0,1839-01-01,,1839.0,,POINT (9.059564999999999 55.369002),3.306653233564718
482,482,287-1,Rødekro Apotek,7,Østergade 6,6230.0,05Oct2015 0:00:00.000,,1083.0,580.0,1083.0,"Østergade 6, 6230 Denmark",55.06998000000001,9.336114,2015-10-05,2015.0,2015.0,2015-10-05,,2015.0,,POINT (9.336114 55.06998000000001),3.0740555012421282
483,483,287-A1,Rødekro Apoteksudsalg,8,Østergade 6,6230.0,,05Oct2015 0:00:00.000,1083.0,580.0,1083.0,"Østergade 6, 6230 Denmark",55.06998000000001,9.336114,,,2008.0,,2015-10-05,,2015.0,POINT (9.336114 55.06998000000001),3.0740555012421282
484,484,339,Rødovre Apotek,6,"Rødovre Centrum 1C, st. 124",2610.0,01Jan1937 0:00:00.000,,1084.0,175.0,1084.0,"Rødovre Centrum 1C, st. 124, 2610 Denmark",55.6806,12.4537,1937-01-01,1937.0,2008.0,1937-01-01,,1937.0,,POINT (12.4537 55.6806),0.10286464611808929
485,485,354-2,Rødovre Krone Apotek,7,"Rødovre Centrum 1R, st. 6",2610.0,29Aug2016 0:00:00.000,,1084.0,175.0,1084.0,"Rødovre Centrum 1R, st. 6, 2610 Denmark",55.6806,12.4537,2016-08-29,2016.0,2016.0,2016-08-29,,2016.0,,POINT (12.4537 55.6806),0.10286464611808929
486,486,360-A2,Rødovrevej Apoteksudsalg,8,Fortvej 5,2610.0,,03Aug2015 0:00:00.000,1084.0,175.0,1084.0,"Fortvej 5, 2610 Denmark",55.695916000000004,12.458642999999999,,,2008.0,,2015-08-03,,2015.0,POINT (12.458643 55.695916),0.11210084882818634
487,487,070-2,Rønde Apotek,7,Ceresvej 16-18,8410.0,07Dec2015 0:00:00.000,,1082.0,706.0,1082.0,"Ceresvej 16-18, 8410 Denmark",56.3003988,10.4774679,2015-12-07,2015.0,2015.0,2015-12-07,,2015.0,,POINT (10.4774679 56.3003988),1.9836370047076282
488,488,070-1-A2,Rønde Apoteksudsalg,8,Ceresvej 16-18,8410.0,,07Dec2015 0:00:00.000,1082.0,706.0,1082.0,"Ceresvej 16-18, 8410 Denmark",56.3003988,10.4774679,,,2008.0,,2015-12-07,,2015.0,POINT (10.4774679 56.3003988),1.9836370047076282
489,489,042,Rønne Apotek,6,Store Torvegade 12,3700.0,01-01-1760 00:00,,1084.0,400.0,1084.0,"Store Torvegade 12, 3700 Denmark",55.103618999999995,14.6995,1760-01-01,1760.0,2008.0,1760-01-01,,1760.0,,POINT (14.6995 55.10361899999999),2.4100817370060312
490,490,191-1,Rådhusapoteket Helsinge,7,Frederiksborgvej 20,3200.0,26Oct2015 0:00:00.000,,1084.0,270.0,1084.0,"Frederiksborgvej 20, 3200 Denmark",56.019687,12.200267,2015-10-26,2015.0,2015.0,2015-10-26,,2015.0,,POINT (12.200267 56.019687),0.39425217705549476
491,491,056,Sakskøbing Apotek,6,Søndergade 9,4990.0,01-01-1804 00:00,01Dec2017 0:00:00.000,1085.0,376.0,1085.0,"Søndergade 9, 4990 Denmark",54.798908,11.636579,1804-01-01,1804.0,2008.0,1804-01-01,2017-12-01,1804.0,2017.0,POINT (11.636579 54.798908),1.1179192317390412
492,492,013-2,Sakskøbing Løve Apotek,7,Søndergade 11,4990.0,15Sep2017 0:00:00.000,,1085.0,376.0,1085.0,"Søndergade 11, 4990 Denmark",54.798708999999995,11.6368,2017-09-15,2017.0,2017.0,2017-09-15,,2017.0,,POINT (11.6368 54.798709),1.117930167340524
493,493,105-A1,Saltum Apoteksudsalg,8,Tinghøjgade 13,9493.0,01-01-1857 00:00,01Jun2014 0:00:00.000,1081.0,849.0,1081.0,"Tinghøjgade 13, 9493 Denmark",57.280001799999994,9.6975274,1857-01-01,1857.0,2008.0,1857-01-01,2014-06-01,1857.0,2014.0,POINT (9.6975274 57.28000179999999),3.1130272976699986
495,495,096-1,Samsø Apotek,7,"Langgade 6, Tranebjerg",8305.0,01Jan2005 0:00:00.000,,1082.0,741.0,1082.0,"Langgade 6, Tranebjerg, 8305 Denmark",55.831852000000005,10.594743,2005-01-01,2005.0,2008.0,2005-01-01,,2005.0,,POINT (10.594743 55.831852),1.7676695258299848
496,496,053-2,Sct. Mathias Apotek,7,"Sct. Mathias Gade 38, lejemål 202",8800.0,01Feb2018 0:00:00.000,,1082.0,791.0,1082.0,"Sct. Mathias Gade 38, lejemål 202, 8800 Denmark",56.4532,9.402000000000001,2018-02-01,2018.0,2018.0,2018-02-01,,2018.0,,POINT (9.402000000000001 56.4532),3.057321042288656
497,497,161-2,Sct. Nicolai Apotek Vest,7,Kvickly Storcenter Vestergade 167,5700.0,01Sep2016 0:00:00.000,,1083.0,479.0,1083.0,"Kvickly Storcenter Vestergade 167, 5700 Denmark",55.0598,10.6068,2016-09-01,2016.0,2016.0,2016-09-01,,2016.0,,POINT (10.6068 55.0598),1.8459983041219186
498,498,204,Silkeborg Himmelbjerg Apotek,6,Borgergade 20,8600.0,01Jan1903 0:00:00.000,,1082.0,740.0,1082.0,"Borgergade 20, 8600 Denmark",55.90977579999999,9.2574285,1903-01-01,1903.0,2008.0,1903-01-01,,1903.0,,POINT (9.2574285 55.90977579999999),3.106607116833651
499,499,204-1,Silkeborg Nørrevænget Apotek,7,Viborgvej 16 D,8600.0,01Mar2018 0:00:00.000,,1082.0,740.0,1082.0,"Viborgvej 16 D, 8600 Denmark",56.184644999999996,9.5440621,2018-03-01,2018.0,2018.0,2018-03-01,,2018.0,,POINT (9.5440621 56.184645),2.858838817758603
500,500,344,Silkeborg Svane Apotek,6,Torvet 9,8600.0,01Jan1938 0:00:00.000,,1082.0,740.0,1082.0,"Torvet 9, 8600 Denmark",54.990375,9.864414100000001,1938-01-01,1938.0,2008.0,1938-01-01,,1938.0,,POINT (9.864414100000001 54.990375),2.5768703045411128
501,501,089,Silkeborg Ørne Apotek,13,Vestergade 9,8600.0,01-01-1842 00:00,,1082.0,740.0,1082.0,"Vestergade 9, 8600 Denmark",55.0748286,14.834690400000001,1842-01-01,1842.0,2008.0,1842-01-01,,1842.0,,POINT (14.8346904 55.0748286),2.548273156353991
503,503,356-1,Sindal Apotek,7,Vestergade 2 A,9870.0,01Jan2005 0:00:00.000,,1081.0,860.0,1081.0,"Vestergade 2 A, 9870 Denmark",57.470712899999995,10.199433599999999,2005-01-01,2005.0,2008.0,2005-01-01,,2005.0,,POINT (10.1994336 57.4707129),2.816409030714671
504,504,212,Skagen Apotek,6,Sct. Laurentiivej 44,9990.0,01Jan1903 0:00:00.000,,1081.0,813.0,1081.0,"Sct. Laurentiivej 44, 9990 Denmark",57.7209,10.5839,1903-01-01,1903.0,2008.0,1903-01-01,,1903.0,,POINT (10.5839 57.7209),2.7191660300579286
505,505,063-1,Skalborg Apotek,7,Otto Mønsteds Vej 1,9200.0,18Aug2018 0:00:00.000,,1081.0,851.0,1081.0,"Otto Mønsteds Vej 1, 9200 Denmark",57.014996999999994,9.89405,2018-08-18,2018.0,2018.0,2018-08-18,,2018.0,,POINT (9.89405 57.01499699999999),2.8098629125482226
506,506,060,Skanderborg Apotek,6,Adelgade 61,8660.0,01-01-1806 00:00,,1082.0,746.0,1082.0,"Adelgade 61, 8660 Denmark",56.033381000000006,9.931795,1806-01-01,1806.0,2008.0,1806-01-01,,1806.0,,POINT (9.931794999999999 56.03338100000001),2.4510463777107536
507,507,060-2,Skanderborg Apotek - Filial Bloms,7,Adelgade 61,8660.0,16Nov2015 0:00:00.000,01Jan2020 0:00:00.000,1082.0,746.0,1082.0,"Adelgade 61, 8660 Denmark",56.033381000000006,9.931795,2015-11-16,2015.0,2015.0,2015-11-16,2020-01-01,2015.0,2020.0,POINT (9.931794999999999 56.03338100000001),2.4510463777107536
508,508,317-1,Skejby Apotek,7,Skelagervej 5,8200.0,18Jan2016 0:00:00.000,,1082.0,751.0,1082.0,"Skelagervej 5, 8200 Denmark",56.192981200000006,10.1936395,2016-01-18,2016.0,2016.0,2016-01-18,,2016.0,,POINT (10.1936395 56.19298120000001),2.225676710521116
509,509,317-A1,Skejby Apoteksudsalg,8,Skejbycentret,8200.0,,18Jan2016 0:00:00.000,1082.0,751.0,1082.0,"Skejbycentret, 8200 Denmark",56.1663,10.1987,,,2008.0,,2016-01-18,,2016.0,POINT (10.1987 56.1663),2.2144717690277735
510,510,130,Skibby Apotek,6,Hovedgaden 40,4050.0,01-01-1876 00:00,,1084.0,250.0,1084.0,"Hovedgaden 40, 4050 Denmark",55.75145500000001,11.959361999999999,1876-01-01,1876.0,2008.0,1876-01-01,,1876.0,,POINT (11.959362 55.75145500000001),0.4056011690934855
511,511,255-2,Skipperen Apotek,7,Vestre Alle 7,9000.0,01Oct2018 0:00:00.000,,1081.0,851.0,1081.0,"Vestre Alle 7, 9000 Denmark",57.033384,9.907472,2018-10-01,2018.0,2018.0,2018-10-01,,2018.0,,POINT (9.907472 57.033384),2.807094220475862
512,512,053,Skive Løve Apotek,6,Posthustorvet 1A,7800.0,01-01-1801 00:00,,1082.0,779.0,1082.0,"Posthustorvet 1A, 7800 Denmark",56.565328,9.026396,1801-01-01,1801.0,2008.0,1801-01-01,,1801.0,,POINT (9.026396 56.565328),3.4491827324740276
513,513,053-1,Skive Løve Apotek City Vest,7,Holstebrovej 68b,7800.0,02Dec2015 0:00:00.000,,1082.0,779.0,1082.0,"Holstebrovej 68b, 7800 Denmark",56.569331999999996,9.005098,2015-12-02,2015.0,2015.0,2015-12-02,,2015.0,,POINT (9.005098 56.569332),3.4707835670829414
514,514,273,Skive Svane Apotek,6,Sdr. Boulevard 7,7800.0,01Jan1917 0:00:00.000,,1082.0,779.0,1082.0,"Sdr. Boulevard 7, 7800 Denmark",56.535863,9.0378215,1917-01-01,1917.0,2008.0,1917-01-01,,1917.0,,POINT (9.0378215 56.535863),3.4304914708833265
515,515,305,Skjern Apotek,13,Bredgade 44B,6900.0,01Jan1921 0:00:00.000,,1082.0,760.0,1082.0,"Bredgade 44B, 6900 Denmark",55.946996,8.494403,1921-01-01,1921.0,2008.0,1921-01-01,,1921.0,,POINT (8.494403 55.946996),3.870208590449357
516,516,360,Skovlunde Apotek,6,Torvestrædet 2,2740.0,01Jan1966 0:00:00.000,,1084.0,151.0,1084.0,"Torvestrædet 2, 2740 Denmark",55.869608299999996,12.3558922,1966-01-01,1966.0,2008.0,1966-01-01,,1966.0,,POINT (12.3558922 55.8696083),0.21310562728451743
517,517,058,Skælskør Apotek,6,Algade 21,4230.0,01-01-1805 00:00,,1085.0,330.0,1085.0,"Algade 21, 4230 Denmark",55.253746,11.294236,1805-01-01,1805.0,2008.0,1805-01-01,,1805.0,,POINT (11.294236 55.253746),1.1334352361317352
519,519,295-1,Skærbæk Apotek,7,Storegade 40,6780.0,01Jun2001 0:00:00.000,,1083.0,550.0,1083.0,"Storegade 40, 6780 Denmark",55.15857,8.762733,2001-06-01,2001.0,2008.0,2001-06-01,,2001.0,,POINT (8.762733000000001 55.15857),3.6253215460949115
520,520,220,Skørping Apotek,6,Sverriggårdsvej 10,9520.0,01Jan1906 0:00:00.000,,1081.0,840.0,1081.0,"Sverriggårdsvej 10, 9520 Denmark",56.836406999999994,9.889342,1906-01-01,1906.0,2008.0,1906-01-01,,1906.0,,POINT (9.889341999999999 56.83640699999999),2.7322487441772183
521,521,012-2,Slagelse Løve Apotek,7,"Vestsjællandscenteret 10A, Butik 26",4200.0,14Oct2016 0:00:00.000,,1085.0,330.0,1085.0,"Vestsjællandscenteret 10A, Butik 26, 4200 Denmark",55.4028,11.3546,2016-10-14,2016.0,2016.0,2016-10-14,,2016.0,,POINT (11.3546 55.4028),1.0308062925792616
522,522,169,Slagelse Rådhusapoteket,6,Smedegade 8,4200.0,01-01-1897 00:00,,1085.0,330.0,1085.0,"Smedegade 8, 4200 Denmark",55.405868700000006,11.3606258,1897-01-01,1897.0,2008.0,1897-01-01,,1897.0,,POINT (11.3606258 55.40586870000001),1.0242116492213555
523,523,022,Slagelse Svane Apotek,6,"Jernbanegade 7, st. 4",4200.0,01-01-1753 00:00,,1085.0,330.0,1085.0,"Jernbanegade 7, st. 4, 4200 Denmark",55.4028,11.3546,1753-01-01,1753.0,2008.0,1753-01-01,,1753.0,,POINT (11.3546 55.4028),1.0308062925792616
524,524,068-1,Slangerup Apotek,7,Kongensgade 16,3550.0,04Jan2016 0:00:00.000,,1084.0,250.0,1084.0,"Kongensgade 16, 3550 Denmark",55.846115000000005,12.171946,2016-01-04,2016.0,2016.0,2016-01-04,,2016.0,,POINT (12.171946 55.846115),0.2626427958311463
525,525,068-A1,Slangerup Apoteksudsalg,8,Kongensgade 14 A,3550.0,,04Jan2016 0:00:00.000,1084.0,250.0,1084.0,"Kongensgade 14 A, 3550 Denmark",55.84951160000001,12.1727954,,,2008.0,,2016-01-04,,2016.0,POINT (12.1727954 55.84951160000001),0.26452360742648673
526,526,239-1,Slotscentret Apotek,7,"Slotsvolden 7, st. 1",4300.0,12Jun2019 0:00:00.000,,1085.0,316.0,1085.0,"Slotsvolden 7, st. 1, 4300 Denmark",55.7167,11.7167,2019-06-12,2019.0,2019.0,2019-06-12,,2019.0,,POINT (11.7167 55.7167),0.639831997184418
527,527,361-3,Slotsgade Apotek,7,Slotsgade 8-14,9000.0,16Nov2018 0:00:00.000,,1081.0,851.0,1081.0,"Slotsgade 8-14, 9000 Denmark",57.0489711,9.9256466,2018-11-16,2018.0,2018.0,2018-11-16,,2018.0,,POINT (9.9256466 57.0489711),2.7989919271200074
528,528,332-1,Sluseholmens Apotek,7,Lone Kellermanns Vej 21 st,2450.0,19Nov2018 0:00:00.000,,1084.0,101.0,1084.0,"Lone Kellermanns Vej 21 st, 2450 Denmark",55.644679000000004,12.549244,2018-11-19,2018.0,2018.0,2018-11-19,,2018.0,,POINT (12.549244 55.644679),0.19590681107608243
529,529,225-4,Smørum Apotek,7,Flodvej 75 M,2765.0,05Sep2016 0:00:00.000,,1084.0,240.0,1084.0,"Flodvej 75 M, 2765 Denmark",55.73217729999999,12.3089435,2016-09-05,2016.0,2016.0,2016-09-05,,2016.0,,POINT (12.3089435 55.73217729999999),0.08790694920845683
530,530,225-A3,Smørum Apoteksudsalg,8,Flodvej 75 L,2765.0,01Jun2000 0:00:00.000,05Sep2016 0:00:00.000,1084.0,151.0,1084.0,"Flodvej 75 L, 2765 Denmark",55.73217729999999,12.3089435,2000-06-01,2000.0,2008.0,2000-06-01,2016-09-05,2000.0,2016.0,POINT (12.3089435 55.73217729999999),0.08790694920845683
532,532,096-A2,Solbjerg Apoteksudsalg,8,Solbjerg Hovedgade 92,8355.0,,,1082.0,751.0,1082.0,"Solbjerg Hovedgade 92, 8355 Denmark",56.046255099999996,10.0822318,,,2008.0,,,,,POINT (10.0822318 56.0462551),2.304656849507849
533,533,014-1,Solrød Apotek,7,Solrød Center 78,2680.0,,,1085.0,269.0,1085.0,"Solrød Center 78, 2680 Denmark",55.533005,12.219669999999999,,,2008.0,,,,,POINT (12.21967 55.533005),0.18225579196832115
534,534,092-3,Solsidens Apotek,7,"Vestergade 30, Butik 2",9400.0,01Feb2016 0:00:00.000,,1081.0,851.0,1081.0,"Vestergade 30, Butik 2, 9400 Denmark",57.0483,9.9352,2016-02-01,2016.0,2016.0,2016-02-01,,2016.0,,POINT (9.9352 57.0483),2.790373870079239
535,535,059-1,Sorgenfri Apotek,7,Sorgenfri Torv 19,2830.0,06Nov2017 0:00:00.000,,1084.0,173.0,1084.0,"Sorgenfri Torv 19, 2830 Denmark",55.780846999999994,12.482037,2017-11-06,2017.0,2017.0,2017-11-06,,2017.0,,POINT (12.482037 55.78084699999999),0.17869069324673356
536,536,059-A1,Sorgenfri Apoteksudsalg,8,"Sorgenfri Torv, Grønnevej 8",2830.0,01Aug2017 0:00:00.000,06Nov2017 0:00:00.000,1084.0,173.0,1084.0,"Sorgenfri Torv, Grønnevej 8, 2830 Denmark",55.7949,12.450999999999999,2017-08-01,2017.0,2017.0,2017-08-01,2017-11-06,2017.0,2017.0,POINT (12.451 55.7949),0.1691713569756976
537,537,349-A2,Sorgenfri Apoteksudsalg,8,"Sorgenfri Torv, Grønnevej 8",2830.0,,31Jul2017 0:00:00.000,1084.0,173.0,1084.0,"Sorgenfri Torv, Grønnevej 8, 2830 Denmark",55.7949,12.450999999999999,,,2008.0,,2017-07-31,,2017.0,POINT (12.451 55.7949),0.1691713569756976
538,538,007,Sorø Apotek,6,Storgade 19 A,4180.0,01-01-1753 00:00,,1085.0,340.0,1085.0,"Storgade 19 A, 4180 Denmark",55.431390799999996,11.555763,1753-01-01,1753.0,2008.0,1753-01-01,,1753.0,,POINT (11.555763 55.4313908),0.8290813782749205
539,539,028,Stege Apotek,6,Storegade 6,4780.0,01-01-1753 00:00,,1085.0,390.0,1085.0,"Storegade 6, 4780 Denmark",54.983005000000006,12.283544000000001,1753-01-01,1753.0,2008.0,1753-01-01,,1753.0,,POINT (12.283544 54.98300500000001),0.6771525203984654
540,540,207,Stenlille Apotek,6,Hovedgaden 48,4295.0,01Jan1903 0:00:00.000,,1085.0,340.0,1085.0,"Hovedgaden 48, 4295 Denmark",55.540055,11.590952,1903-01-01,1903.0,2008.0,1903-01-01,,1903.0,,POINT (11.590952 55.540055),0.7715825184191257
541,541,369,Stenløse Apotek,13,Egedal Centret 2,3660.0,01Jun2004 0:00:00.000,,1084.0,240.0,1084.0,"Egedal Centret 2, 3660 Denmark",55.76821999999999,12.194889,2004-06-01,2004.0,2008.0,2004-06-01,,2004.0,,POINT (12.194889 55.76821999999999),0.19415863635696987
543,543,067,Stevns Apotek,6,Nytorv 5,4660.0,01-01-1815 00:00,,1085.0,336.0,1085.0,"Nytorv 5, 4660 Denmark",55.309773,12.387836,1815-01-01,1815.0,2008.0,1815-01-01,,1815.0,,POINT (12.387836 55.309773),0.34841775064138314
544,544,352-1,Stjerneapoteket Storcenter Nord,7,Finlandsgade 17,8200.0,01Jul2015 0:00:00.000,,1082.0,751.0,1082.0,"Finlandsgade 17, 8200 Denmark",56.169353,10.188777,2015-07-01,2015.0,2015.0,2015-07-01,,2015.0,,POINT (10.188777 56.169353),2.2248311816056967
545,545,250,Stoholm Apotek,6,Johan Bittmannsvej 2 C,7850.0,01Jan1914 0:00:00.000,01Sep2018 0:00:00.000,1082.0,791.0,1082.0,"Johan Bittmannsvej 2 C, 7850 Denmark",56.5476,8.9522,1914-01-01,1914.0,2008.0,1914-01-01,2018-09-01,1914.0,2018.0,POINT (8.952199999999999 56.5476),3.5162767943409983
546,546,273-3,Stoholm Apotek,7,Johan Bittmannsvej 2 C,7850.0,01Sep2018 0:00:00.000,,1082.0,791.0,1082.0,"Johan Bittmannsvej 2 C, 7850 Denmark",56.5476,8.9522,2018-09-01,2018.0,2018.0,2018-09-01,,2018.0,,POINT (8.952199999999999 56.5476),3.5162767943409983
547,547,352-A1,Storcenter Nord Apoteksudsalg,8,Finlandsgade 17,8200.0,,01Jul2015 0:00:00.000,1082.0,751.0,1082.0,"Finlandsgade 17, 8200 Denmark",56.169353,10.188777,,,2008.0,,2015-07-01,,2015.0,POINT (10.188777 56.169353),2.2248311816056967
548,548,011-A3,Storcenterets Apoteksudsalg,8,Merkurvej 55,8960.0,,28Sep2017 0:00:00.000,1082.0,730.0,1082.0,"Merkurvej 55, 8960 Denmark",56.429669999999994,10.063987,,,2008.0,,2017-09-28,,2017.0,POINT (10.063987 56.42966999999999),2.416719455294717
549,549,176,Storvorde Sejlflod Apotek,13,Rødhøjvej 2,9280.0,01-01-1899 00:00,,1081.0,851.0,1081.0,"Rødhøjvej 2, 9280 Denmark",57.000115,10.101044,1899-01-01,1899.0,2008.0,1899-01-01,,1899.0,,POINT (10.101044 57.000115),2.622918255493678
550,550,047-1,Strib Apotek,7,Sofiendalvej 10,5500.0,04Jan2016 0:00:00.000,,1083.0,410.0,1083.0,"Sofiendalvej 10, 5500 Denmark",55.532393000000006,9.776314999999999,2016-01-04,2016.0,2016.0,2016-01-04,,2016.0,,POINT (9.776314999999999 55.53239300000001),2.5803669675146996
551,551,047-A1,Strib Apoteksudsalg,8,Sofiendalvej 10,5500.0,15Jun2015 0:00:00.000,04Jan2016 0:00:00.000,1082.0,410.0,,"Sofiendalvej 10, 5500 Denmark",55.532393000000006,9.776314999999999,2015-06-15,2015.0,2015.0,2015-06-15,2016-01-04,2015.0,2016.0,POINT (9.776314999999999 55.53239300000001),2.5803669675146996
552,552,047-A2,Strib Apoteksudsalg,8,"Sofiendalvej 10, Strib",5500.0,29Jun2015 0:00:00.000,20Nov2015 0:00:00.000,1082.0,410.0,,"Sofiendalvej 10, Strib, 5500 Denmark",55.532393000000006,9.776314999999999,2015-06-29,2015.0,2015.0,2015-06-29,2015-11-20,2015.0,2015.0,POINT (9.776314999999999 55.53239300000001),2.5803669675146996
553,553,150,Struer Apotek,6,Østergade 11,7600.0,01-01-1878 00:00,,1082.0,671.0,1082.0,"Østergade 11, 7600 Denmark",56.492143999999996,8.593388000000001,1878-01-01,1878.0,2008.0,1878-01-01,,1878.0,,POINT (8.593388000000001 56.492144),3.8520366341909296
554,554,067-2,Strøby Egede Apotek,7,Kystvejen 3B,4600.0,09Nov2015 0:00:00.000,23Oct2019 0:00:00.000,1085.0,336.0,1085.0,"Kystvejen 3B, 4600 Denmark",55.416622,12.243561,2015-11-09,2015.0,2015.0,2015-11-09,2019-10-23,2015.0,2019.0,POINT (12.243561 55.416622),0.2639652810882566
555,555,180-2,Strøby Egede Apotek,7,Kystvejen 3B,4600.0,23Oct2019 0:00:00.000,,1085.0,336.0,1085.0,"Kystvejen 3B, 4600 Denmark",55.416622,12.243561,2019-10-23,2019.0,2019.0,2019-10-23,,2019.0,,POINT (12.243561 55.416622),0.2639652810882566
556,556,067-A1,Strøby Egede Apoteksudsalg,8,Kystvejen 3B,4600.0,,06Nov2015 0:00:00.000,1085.0,336.0,1085.0,"Kystvejen 3B, 4600 Denmark",55.416622,12.243561,,,2008.0,,2015-11-06,,2015.0,POINT (12.243561 55.416622),0.2639652810882566
558,558,195-1,Stubbekøbing Apotek,7,Torvet 2,4850.0,01Jan2006 0:00:00.000,,1085.0,376.0,1085.0,"Torvet 2, 4850 Denmark",54.890308,12.043139,2006-01-01,2006.0,2008.0,2006-01-01,,2006.0,,POINT (12.043139 54.890308),0.8267506659035758
559,559,220-1,Støvring Apotek,7,Hobrovej 84,9530.0,,,1081.0,840.0,1081.0,"Hobrovej 84, 9530 Denmark",56.89005600000001,9.836933,,,2008.0,,,,,POINT (9.836933 56.89005600000001),2.8028051716821163
560,560,116-A2,Svebølle Apoteksudsalg,8,Centret 4E,4470.0,,,1085.0,326.0,1085.0,"Centret 4E, 4470 Denmark",55.652942,11.277705000000001,,,2008.0,,,,,POINT (11.277705 55.652942),1.075995929027614
561,561,035,Svendborg Løve Apotek,6,Vestergade 16,5700.0,01-01-1753 00:00,,1083.0,479.0,1083.0,"Vestergade 16, 5700 Denmark",55.059433999999996,10.604763,1753-01-01,1753.0,2008.0,1753-01-01,,1753.0,,POINT (10.604763 55.059434),1.8480442816729274
562,562,161,Svendborg Sct. Nicolai Apotek,6,Gerritsgade 7,5700.0,01-01-1896 00:00,,1083.0,479.0,1083.0,"Gerritsgade 7, 5700 Denmark",55.058854000000004,10.608782000000001,1896-01-01,1896.0,2008.0,1896-01-01,,1896.0,,POINT (10.608782 55.058854),1.8444291401864676
563,563,361-2,Svenstrup Apotek,7,Godthåbsvej 12,9230.0,03Sep2018 0:00:00.000,,1081.0,851.0,1081.0,"Godthåbsvej 12, 9230 Denmark",56.972443999999996,9.851746,2018-09-03,2018.0,2018.0,2018-09-03,,2018.0,,POINT (9.851746 56.972444),2.826910073472622
564,564,361-A2,Svenstrup Apoteksudsalg,8,Godthåbsvej 12,9230.0,,03Sep2018 0:00:00.000,1081.0,851.0,1081.0,"Godthåbsvej 12, 9230 Denmark",56.972443999999996,9.851746,,,2008.0,,2018-09-03,,2018.0,POINT (9.851746 56.972444),2.826910073472622
565,565,116-A3,Svinninge Apoteksudsalg,8,Hovedgaden 41,4520.0,,,1085.0,316.0,1085.0,"Hovedgaden 41, 4520 Denmark",55.722280000000005,11.463932000000002,,,2008.0,,,,,POINT (11.463932 55.72228),0.8921902055755812
566,566,069,Sæby Apotek,6,Søndergade 7,9300.0,01-01-1815 00:00,,1081.0,813.0,1081.0,"Søndergade 7, 9300 Denmark",57.334915,10.520444,1815-01-01,1815.0,2008.0,1815-01-01,,1815.0,,POINT (10.520444 57.334915),2.4855259294165504
567,567,312,Søborg Apotek,6,Søborg Hovedgade 86,2860.0,01Jan1925 0:00:00.000,,1084.0,159.0,1084.0,"Søborg Hovedgade 86, 2860 Denmark",55.734786,12.513729,1925-01-01,1925.0,2008.0,1925-01-01,,1925.0,,POINT (12.513729 55.734786),0.1781499007577596
