,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry
580,089,Silkeborg Ørne Apotek,13,Vestergade 9,8600.0,01-01-1842 00:00,,1082.0,740.0,1082.0,"Vestergade 9, 8600 Denmark",56.1645514,9.5290969,1842-01-01,,1842.0,,2008.0,POINT (9.529096900000001 56.1645514)
581,208,Sindal Apotek,6,Vestergade 2 A,9870.0,"31Dec2004 0:00:00,000","31Dec2004 0:00:00,000",80.0,839.0,,"Vestergade 2 A, 9870 Denmark",57.470677,10.1987474,2004-12-31,2004-12-31,2004.0,2004.0,2008.0,POINT (10.1987474 57.470677)
582,356-1,Sindal Apotek,7,Vestergade 2 A,9870.0,"01Jan2005 0:00:00,000",,1081.0,860.0,1081.0,"Vestergade 2 A, 9870 Denmark",57.470677,10.1987474,2005-01-01,,2005.0,,2008.0,POINT (10.1987474 57.470677)
583,212,Skagen Apotek,6,Sct. Laurentiivej 44,9990.0,"01Jan1903 0:00:00,000",,1081.0,813.0,1081.0,"Sct. Laurentiivej 44, 9990 Denmark",57.7209,10.5839,1903-01-01,,1903.0,,2008.0,POINT (10.5839 57.7209)
584,063-1,Skalborg Apotek,7,Otto Mønsteds Vej 1,9200.0,"18Aug2018 0:00:00,000",,1081.0,851.0,1081.0,"Otto Mønsteds Vej 1, 9200 Denmark",57.014997,9.89405,2018-08-18,,2018.0,,2018.0,POINT (9.89405 57.014997)
585,060,Skanderborg Apotek,6,Adelgade 61,8660.0,01-01-1806 00:00,,1082.0,746.0,1082.0,"Adelgade 61, 8660 Denmark",56.033381,9.931795,1806-01-01,,1806.0,,2008.0,POINT (9.931794999999999 56.033381)
586,060-2,Skanderborg Apotek - Filial Bloms,7,Adelgade 61,8660.0,"16Nov2015 0:00:00,000","01Jan2020 0:00:00,000",1082.0,746.0,1082.0,"Adelgade 61, 8660 Denmark",56.033381,9.931795,2015-11-16,2020-01-01,2015.0,2020.0,2015.0,POINT (9.931794999999999 56.033381)
587,317-1,Skejby Apotek,7,Skelagervej 5,8200.0,"18Jan2016 0:00:00,000",,1082.0,751.0,1082.0,"Skelagervej 5, 8200 Denmark",56.1899838,10.1942917,2016-01-18,,2016.0,,2016.0,POINT (10.1942917 56.1899838)
588,317-A1,Skejby Apoteksudsalg,8,Skejbycentret,8200.0,01.01.2000,"18Jan2016 0:00:00,000",1082.0,751.0,1082.0,"Skejbycentret, 8200 Denmark",56.1663,10.1987,2000-01-01,2016-01-18,2000.0,2016.0,2008.0,POINT (10.1987 56.1663)
589,130,Skibby Apotek,6,Hovedgaden 40,4050.0,01-01-1876 00:00,,1084.0,250.0,1084.0,"Hovedgaden 40, 4050 Denmark",55.751455,11.959362,1876-01-01,,1876.0,,2008.0,POINT (11.959362 55.751455)
590,255-2,Skipperen Apotek,7,Vestre Alle 7,9000.0,"01Oct2018 0:00:00,000",,1081.0,851.0,1081.0,"Vestre Alle 7, 9000 Denmark",57.033384,9.907472,2018-10-01,,2018.0,,2018.0,POINT (9.907472 57.033384)
591,053,Skive Løve Apotek,6,Posthustorvet 1A,7800.0,01-01-1801 00:00,,1082.0,779.0,1082.0,"Posthustorvet 1A, 7800 Denmark",56.565328,9.026396,1801-01-01,,1801.0,,2008.0,POINT (9.026396 56.565328)
592,053-1,Skive Løve Apotek City Vest,7,Holstebrovej 68b,7800.0,"02Dec2015 0:00:00,000",,1082.0,779.0,1082.0,"Holstebrovej 68b, 7800 Denmark",56.569332,9.005098,2015-12-02,,2015.0,,2015.0,POINT (9.005098 56.569332)
593,273,Skive Svane Apotek,6,Sdr. Boulevard 7,7800.0,"01Jan1917 0:00:00,000",,1082.0,779.0,1082.0,"Sdr. Boulevard 7, 7800 Denmark",56.5356707,9.0420999,1917-01-01,,1917.0,,2008.0,POINT (9.0420999 56.5356707)
594,305,Skjern Apotek,13,Bredgade 44B,6900.0,"01Jan1921 0:00:00,000",,1082.0,760.0,1082.0,"Bredgade 44B, 6900 Denmark",55.946996,8.494403,1921-01-01,,1921.0,,2008.0,POINT (8.494403 55.946996)
595,360,Skovlunde Apotek,6,Torvestrædet 2,2740.0,"01Jan1966 0:00:00,000",,1084.0,151.0,1084.0,"Torvestrædet 2, 2740 Denmark",55.8697314,12.3554134,1966-01-01,,1966.0,,2008.0,POINT (12.3554134 55.8697314)
596,058,Skælskør Apotek,6,Algade 21,4230.0,01-01-1805 00:00,,1085.0,330.0,1085.0,"Algade 21, 4230 Denmark",55.253746,11.294236,1805-01-01,,1805.0,,2008.0,POINT (11.294236 55.253746)
597,294,Skærbæk Apotek,6,Storegade 43,6780.0,01-01-1858 00:00,"31May2001 0:00:00,000",50.0,,,"Storegade 43, 6780 Denmark",55.15824,8.763452,1858-01-01,2001-05-31,1858.0,2001.0,2008.0,POINT (8.763451999999999 55.15824)
598,295-1,Skærbæk Apotek,7,Storegade 40,6780.0,"01Jun2001 0:00:00,000",,1083.0,550.0,1083.0,"Storegade 40, 6780 Denmark",55.15857,8.762733,2001-06-01,,2001.0,,2008.0,POINT (8.762733000000001 55.15857)
599,220,Skørping Apotek,6,Sverriggårdsvej 10,9520.0,"01Jan1906 0:00:00,000",,1081.0,840.0,1081.0,"Sverriggårdsvej 10, 9520 Denmark",56.836407,9.889342,1906-01-01,,1906.0,,2008.0,POINT (9.889341999999999 56.836407)
600,012-2,Slagelse Løve Apotek,7,"Vestsjællandscenteret 10A, Butik 26",4200.0,"14Oct2016 0:00:00,000",,1085.0,330.0,1085.0,"Vestsjællandscenteret 10A, Butik 26, 4200 Denmark",55.4028,11.3546,2016-10-14,,2016.0,,2016.0,POINT (11.3546 55.4028)
601,169,Slagelse Rådhusapoteket,6,Smedegade 8,4200.0,01-01-1897 00:00,,1085.0,330.0,1085.0,"Smedegade 8, 4200 Denmark",55.4070549,11.3657424,1897-01-01,,1897.0,,2008.0,POINT (11.3657424 55.4070549)
602,022,Slagelse Svane Apotek,6,"Jernbanegade 7, st. 4",4200.0,01-01-1753 00:00,,1085.0,330.0,1085.0,"Jernbanegade 7, st. 4, 4200 Denmark",55.4028,11.3546,1753-01-01,,1753.0,,2008.0,POINT (11.3546 55.4028)
603,068-1,Slangerup Apotek,7,Kongensgade 16,3550.0,"04Jan2016 0:00:00,000",,1084.0,250.0,1084.0,"Kongensgade 16, 3550 Denmark",55.846115,12.171946,2016-01-04,,2016.0,,2016.0,POINT (12.171946 55.846115)
604,068-A1,Slangerup Apoteksudsalg,8,Kongensgade 14 A,3550.0,01.01.2000,"04Jan2016 0:00:00,000",1084.0,250.0,1084.0,"Kongensgade 14 A, 3550 Denmark",55.8495116,12.1727954,2000-01-01,2016-01-04,2000.0,2016.0,2008.0,POINT (12.1727954 55.8495116)
605,239-1,Slotscentret Apotek,7,"Slotsvolden 7, st. 1",4300.0,"12Jun2019 0:00:00,000",,1085.0,316.0,1085.0,"Slotsvolden 7, st. 1, 4300 Denmark",55.7167,11.7167,2019-06-12,,2019.0,,2019.0,POINT (11.7167 55.7167)
606,361-3,Slotsgade Apotek,7,Slotsgade 8-14,9000.0,"16Nov2018 0:00:00,000",,1081.0,851.0,1081.0,"Slotsgade 8-14, 9000 Denmark",57.048421,9.9252048,2018-11-16,,2018.0,,2018.0,POINT (9.925204799999999 57.048421)
607,332-1,Sluseholmens Apotek,7,Lone Kellermanns Vej 21 st,2450.0,"19Nov2018 0:00:00,000",,1084.0,101.0,1084.0,"Lone Kellermanns Vej 21 st, 2450 Denmark",55.644679,12.549244,2018-11-19,,2018.0,,2018.0,POINT (12.549244 55.644679)
608,225-4,Smørum Apotek,7,Flodvej 75 M,2765.0,"05Sep2016 0:00:00,000",,1084.0,240.0,1084.0,"Flodvej 75 M, 2765 Denmark",55.7321773,12.3089435,2016-09-05,,2016.0,,2016.0,POINT (12.3089435 55.7321773)
609,225-A3,Smørum Apoteksudsalg,8,Flodvej 75 L,2765.0,"01Jun2000 0:00:00,000","05Sep2016 0:00:00,000",1084.0,151.0,1084.0,"Flodvej 75 L, 2765 Denmark",55.7321773,12.3089435,2000-06-01,2016-09-05,2000.0,2016.0,2008.0,POINT (12.3089435 55.7321773)
610,116-A1,Snertinge Apoteksudsalg,8,Nykøbingvej 14,4460.0,"01Dec2002 0:00:00,000","31Mar2006 0:00:00,000",,,,"Nykøbingvej 14, 4460 Denmark",55.713453,11.383652,2002-12-01,2006-03-31,2002.0,2006.0,2008.0,POINT (11.383652 55.713453)
611,096-A2,Solbjerg Apoteksudsalg,8,Solbjerg Hovedgade 92,8355.0,01.10.1992,,1082.0,751.0,1082.0,"Solbjerg Hovedgade 92, 8355 Denmark",56.0304075,10.0634382,1992-01-10,,1992.0,,2008.0,POINT (10.0634382 56.0304075)
612,014-1,Solrød Apotek,7,Solrød Center 78,2680.0,01.01.1992,,1085.0,269.0,1085.0,"Solrød Center 78, 2680 Denmark",55.533005,12.21967,1992-01-01,,1992.0,,2008.0,POINT (12.21967 55.533005)
613,092-3,Solsidens Apotek,7,"Vestergade 30, Butik 2",9400.0,"01Feb2016 0:00:00,000",,1081.0,851.0,1081.0,"Vestergade 30, Butik 2, 9400 Denmark",57.0483,9.9352,2016-02-01,,2016.0,,2016.0,POINT (9.9352 57.0483)
614,059-1,Sorgenfri Apotek,7,Sorgenfri Torv 19,2830.0,"06Nov2017 0:00:00,000",,1084.0,173.0,1084.0,"Sorgenfri Torv 19, 2830 Denmark",55.780847,12.482037,2017-11-06,,2017.0,,2017.0,POINT (12.482037 55.780847)
615,059-A1,Sorgenfri Apoteksudsalg,8,"Sorgenfri Torv, Grønnevej 8",2830.0,"01Aug2017 0:00:00,000","06Nov2017 0:00:00,000",1084.0,173.0,1084.0,"Sorgenfri Torv, Grønnevej 8, 2830 Denmark",55.7949,12.451,2017-08-01,2017-11-06,2017.0,2017.0,2017.0,POINT (12.451 55.7949)
616,349-A2,Sorgenfri Apoteksudsalg,8,"Sorgenfri Torv, Grønnevej 8",2830.0,01.01.1994,"31Jul2017 0:00:00,000",1084.0,173.0,1084.0,"Sorgenfri Torv, Grønnevej 8, 2830 Denmark",55.7949,12.451,1994-01-01,2017-07-31,1994.0,2017.0,2008.0,POINT (12.451 55.7949)
617,007,Sorø Apotek,6,Storgade 19 A,4180.0,01-01-1753 00:00,,1085.0,340.0,1085.0,"Storgade 19 A, 4180 Denmark",55.4312798,11.5558778,1753-01-01,,1753.0,,2008.0,POINT (11.5558778 55.4312798)
618,028,Stege Apotek,6,Storegade 6,4780.0,01-01-1753 00:00,,1085.0,390.0,1085.0,"Storegade 6, 4780 Denmark",54.983005,12.283544,1753-01-01,,1753.0,,2008.0,POINT (12.283544 54.983005)
619,207,Stenlille Apotek,6,Hovedgaden 48,4295.0,"01Jan1903 0:00:00,000",,1085.0,340.0,1085.0,"Hovedgaden 48, 4295 Denmark",55.540055,11.590952,1903-01-01,,1903.0,,2008.0,POINT (11.590952 55.540055)
620,369,Stenløse Apotek,13,Egedal Centret 2,3660.0,"01Jun2004 0:00:00,000",,1084.0,240.0,1084.0,"Egedal Centret 2, 3660 Denmark",55.76822,12.194889,2004-06-01,,2004.0,,2008.0,POINT (12.194889 55.76822)
621,068-111,Stenløse Apotek Filial,7,Stenløse Centret 2,3660.0,01.01.1992,"31May2004 0:00:00,000",20.0,235.0,,"Stenløse Centret 2, 3660 Denmark",55.7682318,12.1948027,1992-01-01,2004-05-31,1992.0,2004.0,2008.0,POINT (12.1948027 55.7682318)
622,067,Stevns Apotek,6,Nytorv 5,4660.0,01-01-1815 00:00,,1085.0,336.0,1085.0,"Nytorv 5, 4660 Denmark",55.309773,12.387836,1815-01-01,,1815.0,,2008.0,POINT (12.387836 55.309773)
623,352-1,Stjerneapoteket Storcenter Nord,7,Finlandsgade 17,8200.0,"01Jul2015 0:00:00,000",,1082.0,751.0,1082.0,"Finlandsgade 17, 8200 Denmark",56.169353,10.188777,2015-07-01,,2015.0,,2015.0,POINT (10.188777 56.169353)
624,250,Stoholm Apotek,6,Johan Bittmannsvej 2 C,7850.0,"01Jan1914 0:00:00,000","01Sep2018 0:00:00,000",1082.0,791.0,1082.0,"Johan Bittmannsvej 2 C, 7850 Denmark",56.5476,8.9522,1914-01-01,2018-09-01,1914.0,2018.0,2008.0,POINT (8.952199999999999 56.5476)
625,273-3,Stoholm Apotek,7,Johan Bittmannsvej 2 C,7850.0,"01Sep2018 0:00:00,000",,1082.0,791.0,1082.0,"Johan Bittmannsvej 2 C, 7850 Denmark",56.5476,8.9522,2018-09-01,,2018.0,,2018.0,POINT (8.952199999999999 56.5476)
626,352-A1,Storcenter Nord Apoteksudsalg,8,Finlandsgade 17,8200.0,01.05.2000,"01Jul2015 0:00:00,000",1082.0,751.0,1082.0,"Finlandsgade 17, 8200 Denmark",56.169353,10.188777,2000-01-05,2015-07-01,2000.0,2015.0,2008.0,POINT (10.188777 56.169353)
627,011-A3,Storcenterets Apoteksudsalg,8,Merkurvej 55,8960.0,23.10.2014,"28Sep2017 0:00:00,000",1082.0,730.0,1082.0,"Merkurvej 55, 8960 Denmark",56.42967,10.063987,2014-10-23,2017-09-28,2014.0,2017.0,2014.0,POINT (10.063987 56.42967)
628,176,Storvorde Sejlflod Apotek,13,Rødhøjvej 2,9280.0,01-01-1899 00:00,,1081.0,851.0,1081.0,"Rødhøjvej 2, 9280 Denmark",57.000115,10.101044,1899-01-01,,1899.0,,2008.0,POINT (10.101044 57.000115)
629,047-1,Strib Apotek,7,Sofiendalvej 10,5500.0,"04Jan2016 0:00:00,000",,1083.0,410.0,1083.0,"Sofiendalvej 10, 5500 Denmark",55.532393,9.776315,2016-01-04,,2016.0,,2016.0,POINT (9.776315 55.532393)
630,047-A1,Strib Apoteksudsalg,8,Sofiendalvej 10,5500.0,"15Jun2015 0:00:00,000","04Jan2016 0:00:00,000",1082.0,410.0,,"Sofiendalvej 10, 5500 Denmark",55.532393,9.776315,2015-06-15,2016-01-04,2015.0,2016.0,2015.0,POINT (9.776315 55.532393)
631,047-A2,Strib Apoteksudsalg,8,"Sofiendalvej 10, Strib",5500.0,"29Jun2015 0:00:00,000","20Nov2015 0:00:00,000",1082.0,410.0,,"Sofiendalvej 10, Strib, 5500 Denmark",55.532393,9.776315,2015-06-29,2015-11-20,2015.0,2015.0,2015.0,POINT (9.776315 55.532393)
632,150,Struer Apotek,6,Østergade 11,7600.0,01-01-1878 00:00,,1082.0,671.0,1082.0,"Østergade 11, 7600 Denmark",56.492144,8.593388,1878-01-01,,1878.0,,2008.0,POINT (8.593387999999999 56.492144)
633,067-2,Strøby Egede Apotek,7,Kystvejen 3B,4600.0,"09Nov2015 0:00:00,000","23Oct2019 0:00:00,000",1085.0,336.0,1085.0,"Kystvejen 3B, 4600 Denmark",55.416622,12.243561,2015-11-09,2019-10-23,2015.0,2019.0,2015.0,POINT (12.243561 55.416622)
634,180-2,Strøby Egede Apotek,7,Kystvejen 3B,4600.0,"23Oct2019 0:00:00,000",,1085.0,336.0,1085.0,"Kystvejen 3B, 4600 Denmark",55.416622,12.243561,2019-10-23,,2019.0,,2019.0,POINT (12.243561 55.416622)
635,067-A1,Strøby Egede Apoteksudsalg,8,Kystvejen 3B,4600.0,01.01.1992,"06Nov2015 0:00:00,000",1085.0,336.0,1085.0,"Kystvejen 3B, 4600 Denmark",55.416622,12.243561,1992-01-01,2015-11-06,1992.0,2015.0,2008.0,POINT (12.243561 55.416622)
636,065,Stubbekøbing Apotek,6,Vestergade 24 B,4850.0,01-01-1813 00:00,"01Jan2006 0:00:00,000",35.0,391.0,,"Vestergade 24 B, 4850 Denmark",54.8905177,12.0417436,1813-01-01,2006-01-01,1813.0,2006.0,2008.0,POINT (12.0417436 54.8905177)
637,195-1,Stubbekøbing Apotek,7,Torvet 2,4850.0,"01Jan2006 0:00:00,000",,1085.0,376.0,1085.0,"Torvet 2, 4850 Denmark",54.890308,12.043139,2006-01-01,,2006.0,,2008.0,POINT (12.043139 54.890308)
638,220-1,Støvring Apotek,6,Hobrovej 84,9530.0,01.01.2000,,1081.0,840.0,1081.0,"Hobrovej 84, 9530 Denmark",56.890056,9.836933,2000-01-01,,2000.0,,2008.0,POINT (9.836933 56.890056)
639,116-A2,Svebølle Apoteksudsalg,8,Centret 4E,4470.0,01.11.2001,,1085.0,326.0,1085.0,"Centret 4E, 4470 Denmark",55.652942,11.277705,2001-01-11,,2001.0,,2008.0,POINT (11.277705 55.652942)
640,035,Svendborg Løve Apotek,6,Vestergade 16,5700.0,01-01-1753 00:00,,1083.0,479.0,1083.0,"Vestergade 16, 5700 Denmark",55.059434,10.604763,1753-01-01,,1753.0,,2008.0,POINT (10.604763 55.059434)
641,161,Svendborg Sct. Nicolai Apotek,6,Gerritsgade 7,5700.0,01-01-1896 00:00,,1083.0,479.0,1083.0,"Gerritsgade 7, 5700 Denmark",55.058854,10.608782,1896-01-01,,1896.0,,2008.0,POINT (10.608782 55.058854)
642,361-2,Svenstrup Apotek,7,Godthåbsvej 12,9230.0,"03Sep2018 0:00:00,000",,1081.0,851.0,1081.0,"Godthåbsvej 12, 9230 Denmark",56.972444,9.851746,2018-09-03,,2018.0,,2018.0,POINT (9.851746 56.972444)
643,361-A2,Svenstrup Apoteksudsalg,8,Godthåbsvej 12,9230.0,01.01.1992,"03Sep2018 0:00:00,000",1081.0,851.0,1081.0,"Godthåbsvej 12, 9230 Denmark",56.972444,9.851746,1992-01-01,2018-09-03,1992.0,2018.0,2008.0,POINT (9.851746 56.972444)
644,116-A3,Svinninge Apoteksudsalg,8,Hovedgaden 41,4520.0,01.01.1991,,1085.0,316.0,1085.0,"Hovedgaden 41, 4520 Denmark",55.72228,11.463932,1991-01-01,,1991.0,,2008.0,POINT (11.463932 55.72228)
645,069,Sæby Apotek,6,Søndergade 7,9300.0,01-01-1815 00:00,,1081.0,813.0,1081.0,"Søndergade 7, 9300 Denmark",57.334915,10.520444,1815-01-01,,1815.0,,2008.0,POINT (10.520444 57.334915)
646,312,Søborg Apotek,6,Søborg Hovedgade 86,2860.0,"01Jan1925 0:00:00,000",,1084.0,159.0,1084.0,"Søborg Hovedgade 86, 2860 Denmark",55.734786,12.513729,1925-01-01,,1925.0,,2008.0,POINT (12.513729 55.734786)
647,013-A2,Søllested Apoteksudsalg,8,Jernbanegade 18,4920.0,"13Oct2001 0:00:00,000","01May2012 0:00:00,000",1085.0,360.0,,"Jernbanegade 18, 4920 Denmark",54.811046,11.268336,2001-10-13,2012-05-01,2001.0,2012.0,2008.0,POINT (11.268336 54.811046)
648,285,Sønderborg Jernbane Apotek,6,Jernbanegade 10,6400.0,01-01-1799 00:00,,1083.0,540.0,1083.0,"Jernbanegade 10, 6400 Denmark",54.910436,9.793249,1799-01-01,,1799.0,,2008.0,POINT (9.793248999999999 54.910436)
649,298,"Sønderborg Løve Apotek, Center Øst",6,Grundtvigs Allé 179,6400.0,01-01-1753 00:00,,1083.0,540.0,1083.0,"Grundtvigs Allé 179, 6400 Denmark",54.921095,9.808285,1753-01-01,,1753.0,,2008.0,POINT (9.808285 54.921095)
650,298-2,"Sønderborg Løve Apotek, Perlegade",7,Perlegade 28,6400.0,"06Oct2016 0:00:00,000",,1083.0,540.0,1083.0,"Perlegade 28, 6400 Denmark",54.910969,9.791321,2016-10-06,,2016.0,,2016.0,POINT (9.791321 54.910969)
651,121-1,Søndersø Apotek,7,Toftekær 2,5471.0,"01Jun2015 0:00:00,000",,1083.0,480.0,1083.0,"Toftekær 2, 5471 Denmark",55.481928,10.252629,2015-06-01,,2015.0,,2015.0,POINT (10.252629 55.481928)
652,165,Søndersø Apotek,6,Odensevej 23,5471.0,01-01-1881 00:00,"01Jun2015 0:00:00,000",1083.0,480.0,1083.0,"Odensevej 23, 5471 Denmark",55.484384,10.251017,1881-01-01,2015-06-01,1881.0,2015.0,2008.0,POINT (10.251017 55.484384)
653,112-1,Søtorvet Apotek,7,Søtorvet 1,8600.0,"25Jul2016 0:00:00,000",,1082.0,740.0,1082.0,"Søtorvet 1, 8600 Denmark",55.685712,12.565366,2016-07-25,,2016.0,,2016.0,POINT (12.565366 55.685712)
654,098,Tarm Apotek,6,Storegade 27,6880.0,09-12-1851 00:00,,1082.0,760.0,1082.0,"Storegade 27, 6880 Denmark",55.907132,8.520984,1851-09-12,,1851.0,,2008.0,POINT (8.520984 55.907132)
655,357-1,Tarup Apotek,7,Rugvang 36-40,5210.0,01.01.1992,,1083.0,461.0,1083.0,"Rugvang 36-40, 5210 Denmark",55.4104908,10.3378925,1992-01-01,,1992.0,,2008.0,POINT (10.3378925 55.4104908)
657,218-2,Terndrup Apotek,7,Hadsundvej 7,9575.0,"01Aug2016 0:00:00,000",,1081.0,840.0,1081.0,"Hadsundvej 7, 9575 Denmark",56.813473,10.058211,2016-08-01,,2016.0,,2016.0,POINT (10.058211 56.813473)
658,218-A1,Terndrup Apoteksudsalg,8,Hadsundvej 7,9575.0,15.01.2012,"01Aug2016 0:00:00,000",1081.0,840.0,1081.0,"Hadsundvej 7, 9575 Denmark",56.813473,10.058211,2012-01-15,2016-08-01,2012.0,2016.0,2012.0,POINT (10.058211 56.813473)
659,247,Thisted Løve Apotek,6,Sydhavnsvej 11,7700.0,"01Jan1914 0:00:00,000",,1081.0,787.0,1081.0,"Sydhavnsvej 11, 7700 Denmark",56.951526,8.693209,1914-01-01,,1914.0,,2008.0,POINT (8.693209 56.951526)
660,039,Thisted Svane Apotek,6,Storegade 5,7700.0,01-01-1753 00:00,,1081.0,787.0,1081.0,"Storegade 5, 7700 Denmark",56.9547778,8.6944876,1753-01-01,,1753.0,,2008.0,POINT (8.6944876 56.9547778)
661,064-A1,Thyborøn Apoteksudsalg,8,Bredgade 7,7680.0,01.01.2000,,1082.0,665.0,1082.0,"Bredgade 7, 7680 Denmark",56.704534,8.219389,2000-01-01,,2000.0,,2008.0,POINT (8.219389 56.704534)
662,366-1,Tilst Apotek,7,Agerøvej 7,8381.0,"27Jun2016 0:00:00,000",,1082.0,751.0,1082.0,"Agerøvej 7, 8381 Denmark",56.182396,10.104932,2016-06-27,,2016.0,,2016.0,POINT (10.104932 56.182396)
663,366-A1,Tilst Apoteksudsalg,8,Agerøvej 7,8381.0,01.01.2000,"26Jun2016 0:00:00,000",1082.0,751.0,1082.0,"Agerøvej 7, 8381 Denmark",56.182396,10.104932,2000-01-01,2016-06-26,2000.0,2016.0,2008.0,POINT (10.104932 56.182396)
664,078-1,Tinghus Apoteket,7,Østergade 13,7400.0,"01Jul2015 0:00:00,000","01Apr2020 0:00:00,000",1082.0,657.0,1082.0,"Østergade 13, 7400 Denmark",56.136066,8.978051,2015-07-01,2020-04-01,2015.0,2020.0,2015.0,POINT (8.978051000000001 56.136066)
665,301,Tinglev Apotek,6,Jernbanegade 1,6360.0,01-01-1897 00:00,,1083.0,580.0,1083.0,"Jernbanegade 1, 6360 Denmark",54.936593,9.257234,1897-01-01,,1897.0,,2008.0,POINT (9.257234 54.936593)
666,295,Toftlund Apotek,6,Søndergade 2,6520.0,01-12-1876 00:00,,1083.0,550.0,1083.0,"Søndergade 2, 6520 Denmark",55.192524,9.063839,1876-01-12,,1876.0,,2008.0,POINT (9.063839 55.192524)
667,123-1,Tommerup Apotek filial af Odense Bellinge Apotek,7,Tallerupvej 15,5690.0,"01Jul2015 0:00:00,000",,1083.0,420.0,1083.0,"Tallerupvej 15, 5690 Denmark",55.348254,10.180457,2015-07-01,,2015.0,,2015.0,POINT (10.180457 55.348254)
668,241-1,Tranbjerg Apotek,7,Kirketorvet 18,8310.0,"04Apr2016 0:00:00,000",,1082.0,751.0,1082.0,"Kirketorvet 18, 8310 Denmark",56.090326,10.138172,2016-04-04,,2016.0,,2016.0,POINT (10.138172 56.090326)
669,241-A3,Tranbjerg Apoteksudsalg,8,Center Syd,8310.0,01.01.2000,"04Apr2016 0:00:00,000",1082.0,751.0,1082.0,"Center Syd, 8310 Denmark",55.6149203,12.4741258,2000-01-01,2016-04-04,2000.0,2016.0,2008.0,POINT (12.4741258 55.6149203)
670,170-A1,Trekroner Apoteksudsalg,8,Trekroner Centervej 55,4000.0,"01Aug2008 0:00:00,000","01Jul2015 0:00:00,000",1085.0,265.0,1085.0,"Trekroner Centervej 55, 4000 Denmark",55.648527,12.132192,2008-08-01,2015-07-01,2008.0,2015.0,2008.0,POINT (12.132192 55.648527)
671,170-2,Trekroner Løve Apotek,7,Trekroner Centervej 59-61,4000.0,"01Jul2015 0:00:00,000",,1085.0,265.0,1085.0,"Trekroner Centervej 59-61, 4000 Denmark",55.6482056,12.1261215,2015-07-01,,2015.0,,2015.0,POINT (12.1261215 55.6482056)
672,370-2,Tune Apotek,7,Tune Center 3B,4030.0,"01Dec2015 0:00:00,000",,1085.0,253.0,1085.0,"Tune Center 3B, 4030 Denmark",55.595661,12.176066,2015-12-01,,2015.0,,2015.0,POINT (12.176066 55.595661)
673,370-1-A2,Tune Apoteksudsalg,8,Tune Center 3 B,4030.0,01.01.1992,"30Nov2015 0:00:00,000",1085.0,265.0,1085.0,"Tune Center 3 B, 4030 Denmark",55.5957025,12.1782357,1992-01-01,2015-11-30,1992.0,2015.0,2008.0,POINT (12.1782357 55.5957025)
674,119-1,Tølløse Apotek,7,Vestergade 70,4340.0,"27Mar2017 0:00:00,000",,1085.0,316.0,1085.0,"Vestergade 70, 4340 Denmark",55.6122248,11.7636274,2017-03-27,,2017.0,,2017.0,POINT (11.7636274 55.6122248)
675,119-A1,Tølløse Apoteksudsalg,8,Jernbanevej 18,4340.0,27.09.2001,"27Mar2017 0:00:00,000",1085.0,316.0,1085.0,"Jernbanevej 18, 4340 Denmark",55.612126,11.772283,2001-09-27,2017-03-27,2001.0,2017.0,2008.0,POINT (11.772283 55.612126)
676,302,Tønder Løve Apotek,6,Storegade 28,6270.0,01-01-1753 00:00,,1083.0,550.0,1083.0,"Storegade 28, 6270 Denmark",54.935097,8.869037,1753-01-01,,1753.0,,2008.0,POINT (8.869037000000001 54.935097)
677,156-2,Tørring Apotek,7,Bredgade 10,7160.0,"01May2016 0:00:00,000",,1082.0,766.0,1082.0,"Bredgade 10, 7160 Denmark",55.85059,9.481601,2016-05-01,,2016.0,,2016.0,POINT (9.481601 55.85059)
678,156-A1,Tørring Apoteksudsalg,8,Bredgade 10,7160.0,24.09.2001,"01May2016 0:00:00,000",1082.0,766.0,1082.0,"Bredgade 10, 7160 Denmark",55.85059,9.481601,2001-09-24,2016-05-01,2001.0,2016.0,2008.0,POINT (9.481601 55.85059)
679,323,Tårnby Apotek,6,Kamillevej 4,2770.0,"01Jan1929 0:00:00,000",,1084.0,185.0,1084.0,"Kamillevej 4, 2770 Denmark",55.632714,12.622263,1929-01-01,,1929.0,,2008.0,POINT (12.622263 55.632714)
680,323-3,Tårnby Torv Apotek,7,Tårnby Torv 9,2770.0,"01Jun2018 0:00:00,000",,1084.0,185.0,1084.0,"Tårnby Torv 9, 2770 Denmark",55.6307481,12.6004704,2018-06-01,,2018.0,,2018.0,POINT (12.6004704 55.6307481)
681,323-A2,Tårnby Torv Apoteksudsalg,8,Tårnby Torv 9,2770.0,01.01.1992,"01Jun2018 0:00:00,000",1084.0,185.0,1084.0,"Tårnby Torv 9, 2770 Denmark",55.6307481,12.6004704,1992-01-01,2018-06-01,1992.0,2018.0,2008.0,POINT (12.6004704 55.6307481)
682,252,Taastrup Apotek,6,Taastrup Hovedgade 60,2630.0,"01Jan1908 0:00:00,000",,1084.0,169.0,1084.0,"Taastrup Hovedgade 60, 2630 Denmark",55.65025,12.301525,1908-01-01,,1908.0,,2008.0,POINT (12.301525 55.65025)
