TOT_P,GRD_ID,CNTR_CODE,METHD_CL,YEAR,DATA_SRC,TOT_P_CON_DT
62,1kmN3539E4358,DK,A,2011,DK,0
16,1kmN3539E4359,DK,A,2011,DK,0
26,1kmN3539E4360,DK,A,2011,DK,0
2,1kmN3539E4361,DK,A,2011,DK,0
36,1kmN3540E4347,DK,A,2011,DK,0
15,1kmN3540E4348,DK,A,2011,DK,0
9,1kmN3540E4355,DK,A,2011,DK,0
39,1kmN3540E4356,DK,A,2011,DK,0
57,1kmN3540E4357,DK,A,2011,DK,0
15,1kmN3540E4358,DK,A,2011,DK,0
228,1kmN3540E4359,DK,A,2011,DK,0
141,1kmN3540E4360,DK,A,2011,DK,0
29,1kmN3540E4361,DK,A,2011,DK,0
12,1kmN3540E4362,DK,A,2011,DK,0
8,1kmN3541E4344,DK,A,2011,DK,0
5,1kmN3541E4346,DK,A,2011,DK,0
1,1kmN3541E4347,DK,A,2011,DK,0
11,1kmN3541E4355,DK,A,2011,DK,0
27,1kmN3541E4356,DK,A,2011,DK,0
88,1kmN3541E4357,DK,A,2011,DK,0
40,1kmN3541E4358,DK,A,2011,DK,0
3,1kmN3541E4359,DK,A,2011,DK,0
19,1kmN3541E4360,DK,A,2011,DK,0
36,1kmN3541E4361,DK,A,2011,DK,0
4,1kmN3541E4362,DK,A,2011,DK,0
80,1kmN3541E4363,DK,A,2011,DK,0
16,1kmN3541E4364,DK,A,2011,DK,0
36,1kmN3542E4355,DK,A,2011,DK,0
13,1kmN3542E4356,DK,A,2011,DK,0
11,1kmN3542E4357,DK,A,2011,DK,0
53,1kmN3542E4358,DK,A,2011,DK,0
130,1kmN3542E4359,DK,A,2011,DK,0
22,1kmN3542E4360,DK,A,2011,DK,0
3,1kmN3542E4361,DK,A,2011,DK,0
11,1kmN3542E4363,DK,A,2011,DK,0
23,1kmN3542E4364,DK,A,2011,DK,0
13,1kmN3543E4354,DK,A,2011,DK,0
7,1kmN3543E4355,DK,A,2011,DK,0
21,1kmN3543E4356,DK,A,2011,DK,0
11,1kmN3543E4357,DK,A,2011,DK,0
28,1kmN3543E4358,DK,A,2011,DK,0
242,1kmN3543E4359,DK,A,2011,DK,0
125,1kmN3543E4360,DK,A,2011,DK,0
16,1kmN3543E4361,DK,A,2011,DK,0
19,1kmN3543E4364,DK,A,2011,DK,0
1,1kmN3543E4365,DK,A,2011,DK,0
10,1kmN3544E4350,DK,A,2011,DK,0
26,1kmN3544E4351,DK,A,2011,DK,0
2,1kmN3544E4353,DK,A,2011,DK,0
12,1kmN3544E4354,DK,A,2011,DK,0
27,1kmN3544E4355,DK,A,2011,DK,0
52,1kmN3544E4356,DK,A,2011,DK,0
69,1kmN3544E4357,DK,A,2011,DK,0
110,1kmN3544E4358,DK,A,2011,DK,0
68,1kmN3544E4359,DK,A,2011,DK,0
4,1kmN3544E4360,DK,A,2011,DK,0
10,1kmN3545E4356,DK,A,2011,DK,0
13,1kmN3545E4357,DK,A,2011,DK,0
74,1kmN3545E4358,DK,A,2011,DK,0
41,1kmN3545E4359,DK,A,2011,DK,0
1,1kmN3545E4361,DK,A,2011,DK,0
8,1kmN3546E4357,DK,A,2011,DK,0
49,1kmN3546E4358,DK,A,2011,DK,0
130,1kmN3546E4359,DK,A,2011,DK,0
95,1kmN3546E4360,DK,A,2011,DK,0
15,1kmN3546E4361,DK,A,2011,DK,0
9,1kmN3546E4362,DK,A,2011,DK,0
22,1kmN3547E4353,DK,A,2011,DK,0
185,1kmN3547E4354,DK,A,2011,DK,0
317,1kmN3547E4355,DK,A,2011,DK,0
28,1kmN3547E4356,DK,A,2011,DK,0
3,1kmN3547E4357,DK,A,2011,DK,0
17,1kmN3547E4358,DK,A,2011,DK,0
37,1kmN3547E4359,DK,A,2011,DK,0
43,1kmN3547E4360,DK,A,2011,DK,0
217,1kmN3547E4361,DK,A,2011,DK,0
462,1kmN3547E4362,DK,A,2011,DK,0
35,1kmN3547E4363,DK,A,2011,DK,0
121,1kmN3547E4364,DK,A,2011,DK,0
20,1kmN3547E4365,DK,A,2011,DK,0
2,1kmN3548E4346,DK,A,2011,DK,0
3,1kmN3548E4347,DK,A,2011,DK,0
20,1kmN3548E4348,DK,A,2011,DK,0
20,1kmN3548E4349,DK,A,2011,DK,0
24,1kmN3548E4350,DK,A,2011,DK,0
109,1kmN3548E4351,DK,A,2011,DK,0
28,1kmN3548E4352,DK,A,2011,DK,0
16,1kmN3548E4353,DK,A,2011,DK,0
72,1kmN3548E4354,DK,A,2011,DK,0
768,1kmN3548E4355,DK,A,2011,DK,0
600,1kmN3548E4356,DK,A,2011,DK,0
357,1kmN3548E4357,DK,A,2011,DK,0
21,1kmN3548E4358,DK,A,2011,DK,0
734,1kmN3548E4359,DK,A,2011,DK,0
781,1kmN3548E4360,DK,A,2011,DK,0
519,1kmN3548E4361,DK,A,2011,DK,0
476,1kmN3548E4362,DK,A,2011,DK,0
599,1kmN3548E4363,DK,A,2011,DK,0
18,1kmN3548E4364,DK,A,2011,DK,0
15,1kmN3548E4365,DK,A,2011,DK,0
37,1kmN3548E4366,DK,A,2011,DK,0
9,1kmN3549E4345,DK,A,2011,DK,0
14,1kmN3549E4346,DK,A,2011,DK,0
13,1kmN3549E4347,DK,A,2011,DK,0
15,1kmN3549E4348,DK,A,2011,DK,0
27,1kmN3549E4349,DK,A,2011,DK,0
26,1kmN3549E4350,DK,A,2011,DK,0
44,1kmN3549E4351,DK,A,2011,DK,0
33,1kmN3549E4352,DK,A,2011,DK,0
17,1kmN3549E4353,DK,A,2011,DK,0
102,1kmN3549E4354,DK,A,2011,DK,0
41,1kmN3549E4355,DK,A,2011,DK,0
119,1kmN3549E4356,DK,A,2011,DK,0
651,1kmN3549E4357,DK,A,2011,DK,0
1515,1kmN3549E4358,DK,A,2011,DK,0
698,1kmN3549E4359,DK,A,2011,DK,0
820,1kmN3549E4360,DK,A,2011,DK,0
29,1kmN3549E4361,DK,A,2011,DK,0
372,1kmN3549E4362,DK,A,2011,DK,0
1136,1kmN3549E4363,DK,A,2011,DK,0
799,1kmN3549E4364,DK,A,2011,DK,0
55,1kmN3549E4365,DK,A,2011,DK,0
3,1kmN3549E4366,DK,A,2011,DK,0
108,1kmN3550E4345,DK,A,2011,DK,0
39,1kmN3550E4346,DK,A,2011,DK,0
22,1kmN3550E4347,DK,A,2011,DK,0
14,1kmN3550E4348,DK,A,2011,DK,0
46,1kmN3550E4349,DK,A,2011,DK,0
17,1kmN3550E4350,DK,A,2011,DK,0
24,1kmN3550E4351,DK,A,2011,DK,0
63,1kmN3550E4352,DK,A,2011,DK,0
18,1kmN3550E4353,DK,A,2011,DK,0
63,1kmN3550E4354,DK,A,2011,DK,0
17,1kmN3550E4355,DK,A,2011,DK,0
10,1kmN3550E4356,DK,A,2011,DK,0
65,1kmN3550E4357,DK,A,2011,DK,0
2192,1kmN3550E4358,DK,A,2011,DK,0
3095,1kmN3550E4359,DK,A,2011,DK,0
1200,1kmN3550E4360,DK,A,2011,DK,0
498,1kmN3550E4361,DK,A,2011,DK,0
354,1kmN3550E4362,DK,A,2011,DK,0
10,1kmN3550E4364,DK,A,2011,DK,0
12,1kmN3550E4366,DK,A,2011,DK,0
54,1kmN3551E4346,DK,A,2011,DK,0
161,1kmN3551E4347,DK,A,2011,DK,0
75,1kmN3551E4348,DK,A,2011,DK,0
233,1kmN3551E4349,DK,A,2011,DK,0
228,1kmN3551E4350,DK,A,2011,DK,0
108,1kmN3551E4351,DK,A,2011,DK,0
744,1kmN3551E4352,DK,A,2011,DK,0
470,1kmN3551E4353,DK,A,2011,DK,0
7,1kmN3551E4354,DK,A,2011,DK,0
9,1kmN3551E4355,DK,A,2011,DK,0
295,1kmN3551E4357,DK,A,2011,DK,0
1528,1kmN3551E4358,DK,A,2011,DK,0
3003,1kmN3551E4359,DK,A,2011,DK,0
2092,1kmN3551E4360,DK,A,2011,DK,0
2535,1kmN3551E4361,DK,A,2011,DK,0
809,1kmN3551E4362,DK,A,2011,DK,0
133,1kmN3551E4363,DK,A,2011,DK,0
35,1kmN3551E4364,DK,A,2011,DK,0
22,1kmN3551E4365,DK,A,2011,DK,0
49,1kmN3551E4366,DK,A,2011,DK,0
234,1kmN3551E4367,DK,A,2011,DK,0
73,1kmN3551E4368,DK,A,2011,DK,0
325,1kmN3552E4347,DK,A,2011,DK,0
244,1kmN3552E4348,DK,A,2011,DK,0
305,1kmN3552E4349,DK,A,2011,DK,0
278,1kmN3552E4350,DK,A,2011,DK,0
51,1kmN3552E4351,DK,A,2011,DK,0
132,1kmN3552E4352,DK,A,2011,DK,0
27,1kmN3552E4353,DK,A,2011,DK,0
27,1kmN3552E4354,DK,A,2011,DK,0
19,1kmN3552E4355,DK,A,2011,DK,0
33,1kmN3552E4356,DK,A,2011,DK,0
67,1kmN3552E4357,DK,A,2011,DK,0
111,1kmN3552E4358,DK,A,2011,DK,0
49,1kmN3552E4359,DK,A,2011,DK,0
1934,1kmN3552E4360,DK,A,2011,DK,0
2377,1kmN3552E4361,DK,A,2011,DK,0
412,1kmN3552E4362,DK,A,2011,DK,0
36,1kmN3552E4363,DK,A,2011,DK,0
46,1kmN3552E4364,DK,A,2011,DK,0
43,1kmN3552E4365,DK,A,2011,DK,0
27,1kmN3552E4366,DK,A,2011,DK,0
24,1kmN3552E4367,DK,A,2011,DK,0
73,1kmN3552E4368,DK,A,2011,DK,0
25,1kmN3553E4347,DK,A,2011,DK,0
27,1kmN3553E4348,DK,A,2011,DK,0
69,1kmN3553E4349,DK,A,2011,DK,0
23,1kmN3553E4350,DK,A,2011,DK,0
43,1kmN3553E4351,DK,A,2011,DK,0
14,1kmN3553E4352,DK,A,2011,DK,0
23,1kmN3553E4353,DK,A,2011,DK,0
5,1kmN3553E4355,DK,A,2011,DK,0
15,1kmN3553E4356,DK,A,2011,DK,0
18,1kmN3553E4357,DK,A,2011,DK,0
30,1kmN3553E4359,DK,A,2011,DK,0
1146,1kmN3553E4360,DK,A,2011,DK,0
83,1kmN3553E4361,DK,A,2011,DK,0
13,1kmN3553E4363,DK,A,2011,DK,0
125,1kmN3553E4364,DK,A,2011,DK,0
228,1kmN3553E4365,DK,A,2011,DK,0
29,1kmN3553E4366,DK,A,2011,DK,0
20,1kmN3553E4367,DK,A,2011,DK,0
16,1kmN3553E4368,DK,A,2011,DK,0
7,1kmN3553E4369,DK,A,2011,DK,0
34,1kmN3554E4347,DK,A,2011,DK,0
105,1kmN3554E4348,DK,A,2011,DK,0
35,1kmN3554E4349,DK,A,2011,DK,0
22,1kmN3554E4350,DK,A,2011,DK,0
21,1kmN3554E4351,DK,A,2011,DK,0
11,1kmN3554E4352,DK,A,2011,DK,0
75,1kmN3554E4353,DK,A,2011,DK,0
8,1kmN3554E4355,DK,A,2011,DK,0
20,1kmN3554E4356,DK,A,2011,DK,0
23,1kmN3554E4357,DK,A,2011,DK,0
55,1kmN3554E4358,DK,A,2011,DK,0
55,1kmN3554E4359,DK,A,2011,DK,0
31,1kmN3554E4360,DK,A,2011,DK,0
61,1kmN3554E4361,DK,A,2011,DK,0
14,1kmN3554E4362,DK,A,2011,DK,0
51,1kmN3554E4363,DK,A,2011,DK,0
365,1kmN3554E4364,DK,A,2011,DK,0
1100,1kmN3554E4365,DK,A,2011,DK,0
28,1kmN3554E4366,DK,A,2011,DK,0
13,1kmN3554E4367,DK,A,2011,DK,0
8,1kmN3554E4368,DK,A,2011,DK,0
2,1kmN3554E4369,DK,A,2011,DK,0
49,1kmN3555E4347,DK,A,2011,DK,0
214,1kmN3555E4348,DK,A,2011,DK,0
11,1kmN3555E4349,DK,A,2011,DK,0
6,1kmN3555E4350,DK,A,2011,DK,0
19,1kmN3555E4351,DK,A,2011,DK,0
15,1kmN3555E4352,DK,A,2011,DK,0
65,1kmN3555E4353,DK,A,2011,DK,0
93,1kmN3555E4354,DK,A,2011,DK,0
97,1kmN3555E4355,DK,A,2011,DK,0
9,1kmN3555E4356,DK,A,2011,DK,0
18,1kmN3555E4357,DK,A,2011,DK,0
5,1kmN3555E4358,DK,A,2011,DK,0
17,1kmN3555E4359,DK,A,2011,DK,0
46,1kmN3555E4360,DK,A,2011,DK,0
58,1kmN3555E4361,DK,A,2011,DK,0
48,1kmN3555E4362,DK,A,2011,DK,0
2,1kmN3555E4363,DK,A,2011,DK,0
2,1kmN3555E4365,DK,A,2011,DK,0
313,1kmN3555E4366,DK,A,2011,DK,0
30,1kmN3555E4367,DK,A,2011,DK,0
19,1kmN3555E4368,DK,A,2011,DK,0
11,1kmN3555E4369,DK,A,2011,DK,0
9,1kmN3555E4370,DK,A,2011,DK,0
9,1kmN3556E4347,DK,A,2011,DK,0
29,1kmN3556E4348,DK,A,2011,DK,0
33,1kmN3556E4349,DK,A,2011,DK,0
4,1kmN3556E4350,DK,A,2011,DK,0
44,1kmN3556E4352,DK,A,2011,DK,0
48,1kmN3556E4353,DK,A,2011,DK,0
489,1kmN3556E4354,DK,A,2011,DK,0
195,1kmN3556E4355,DK,A,2011,DK,0
37,1kmN3556E4356,DK,A,2011,DK,0
10,1kmN3556E4357,DK,A,2011,DK,0
12,1kmN3556E4358,DK,A,2011,DK,0
25,1kmN3556E4359,DK,A,2011,DK,0
14,1kmN3556E4360,DK,A,2011,DK,0
12,1kmN3556E4361,DK,A,2011,DK,0
33,1kmN3556E4362,DK,A,2011,DK,0
36,1kmN3556E4363,DK,A,2011,DK,0
57,1kmN3556E4364,DK,A,2011,DK,0
26,1kmN3556E4365,DK,A,2011,DK,0
154,1kmN3556E4366,DK,A,2011,DK,0
63,1kmN3556E4367,DK,A,2011,DK,0
40,1kmN3556E4368,DK,A,2011,DK,0
8,1kmN3556E4369,DK,A,2011,DK,0
4,1kmN3556E4370,DK,A,2011,DK,0
7,1kmN3557E4347,DK,A,2011,DK,0
37,1kmN3557E4348,DK,A,2011,DK,0
8,1kmN3557E4349,DK,A,2011,DK,0
18,1kmN3557E4350,DK,A,2011,DK,0
8,1kmN3557E4351,DK,A,2011,DK,0
7,1kmN3557E4352,DK,A,2011,DK,0
207,1kmN3557E4353,DK,A,2011,DK,0
49,1kmN3557E4354,DK,A,2011,DK,0
37,1kmN3557E4355,DK,A,2011,DK,0
43,1kmN3557E4356,DK,A,2011,DK,0
12,1kmN3557E4357,DK,A,2011,DK,0
8,1kmN3557E4358,DK,A,2011,DK,0
11,1kmN3557E4359,DK,A,2011,DK,0
29,1kmN3557E4360,DK,A,2011,DK,0
14,1kmN3557E4361,DK,A,2011,DK,0
15,1kmN3557E4362,DK,A,2011,DK,0
69,1kmN3557E4363,DK,A,2011,DK,0
56,1kmN3557E4364,DK,A,2011,DK,0
16,1kmN3557E4365,DK,A,2011,DK,0
78,1kmN3557E4366,DK,A,2011,DK,0
449,1kmN3557E4367,DK,A,2011,DK,0
33,1kmN3557E4368,DK,A,2011,DK,0
24,1kmN3557E4369,DK,A,2011,DK,0
9,1kmN3557E4370,DK,A,2011,DK,0
39,1kmN3558E4348,DK,A,2011,DK,0
6,1kmN3558E4349,DK,A,2011,DK,0
53,1kmN3558E4350,DK,A,2011,DK,0
22,1kmN3558E4351,DK,A,2011,DK,0
318,1kmN3558E4352,DK,A,2011,DK,0
811,1kmN3558E4353,DK,A,2011,DK,0
24,1kmN3558E4354,DK,A,2011,DK,0
21,1kmN3558E4355,DK,A,2011,DK,0
51,1kmN3558E4356,DK,A,2011,DK,0
6,1kmN3558E4357,DK,A,2011,DK,0
30,1kmN3558E4358,DK,A,2011,DK,0
18,1kmN3558E4359,DK,A,2011,DK,0
75,1kmN3558E4360,DK,A,2011,DK,0
32,1kmN3558E4361,DK,A,2011,DK,0
26,1kmN3558E4362,DK,A,2011,DK,0
37,1kmN3558E4363,DK,A,2011,DK,0
44,1kmN3558E4364,DK,A,2011,DK,0
73,1kmN3558E4365,DK,A,2011,DK,0
100,1kmN3558E4366,DK,A,2011,DK,0
27,1kmN3558E4367,DK,A,2011,DK,0
37,1kmN3558E4368,DK,A,2011,DK,0
25,1kmN3558E4369,DK,A,2011,DK,0
9,1kmN3558E4370,DK,A,2011,DK,0
8,1kmN3559E4349,DK,A,2011,DK,0
10,1kmN3559E4350,DK,A,2011,DK,0
21,1kmN3559E4351,DK,A,2011,DK,0
155,1kmN3559E4352,DK,A,2011,DK,0
310,1kmN3559E4353,DK,A,2011,DK,0
113,1kmN3559E4354,DK,A,2011,DK,0
56,1kmN3559E4355,DK,A,2011,DK,0
18,1kmN3559E4356,DK,A,2011,DK,0
29,1kmN3559E4357,DK,A,2011,DK,0
16,1kmN3559E4358,DK,A,2011,DK,0
21,1kmN3559E4359,DK,A,2011,DK,0
17,1kmN3559E4360,DK,A,2011,DK,0
4,1kmN3559E4361,DK,A,2011,DK,0
40,1kmN3559E4362,DK,A,2011,DK,0
13,1kmN3559E4363,DK,A,2011,DK,0
33,1kmN3559E4364,DK,A,2011,DK,0
47,1kmN3559E4365,DK,A,2011,DK,0
12,1kmN3559E4366,DK,A,2011,DK,0
12,1kmN3559E4367,DK,A,2011,DK,0
20,1kmN3559E4369,DK,A,2011,DK,0
330,1kmN3559E4370,DK,A,2011,DK,0
8,1kmN3559E4371,DK,A,2011,DK,0
84,1kmN3560E4350,DK,A,2011,DK,0
56,1kmN3560E4351,DK,A,2011,DK,0
44,1kmN3560E4352,DK,A,2011,DK,0
6,1kmN3560E4353,DK,A,2011,DK,0
9,1kmN3560E4354,DK,A,2011,DK,0
22,1kmN3560E4355,DK,A,2011,DK,0
18,1kmN3560E4356,DK,A,2011,DK,0
14,1kmN3560E4358,DK,A,2011,DK,0
27,1kmN3560E4359,DK,A,2011,DK,0
17,1kmN3560E4360,DK,A,2011,DK,0
11,1kmN3560E4362,DK,A,2011,DK,0
37,1kmN3560E4363,DK,A,2011,DK,0
25,1kmN3560E4364,DK,A,2011,DK,0
536,1kmN3560E4365,DK,A,2011,DK,0
200,1kmN3560E4366,DK,A,2011,DK,0
5,1kmN3560E4367,DK,A,2011,DK,0
7,1kmN3560E4368,DK,A,2011,DK,0
16,1kmN3560E4369,DK,A,2011,DK,0
105,1kmN3560E4370,DK,A,2011,DK,0
40,1kmN3561E4351,DK,A,2011,DK,0
31,1kmN3561E4352,DK,A,2011,DK,0
4,1kmN3561E4354,DK,A,2011,DK,0
14,1kmN3561E4355,DK,A,2011,DK,0
25,1kmN3561E4357,DK,A,2011,DK,0
7,1kmN3561E4358,DK,A,2011,DK,0
4,1kmN3561E4359,DK,A,2011,DK,0
1,1kmN3561E4360,DK,A,2011,DK,0
9,1kmN3561E4361,DK,A,2011,DK,0
19,1kmN3561E4362,DK,A,2011,DK,0
454,1kmN3561E4363,DK,A,2011,DK,0
63,1kmN3561E4364,DK,A,2011,DK,0
192,1kmN3561E4365,DK,A,2011,DK,0
77,1kmN3561E4366,DK,A,2011,DK,0
25,1kmN3561E4367,DK,A,2011,DK,0
23,1kmN3561E4368,DK,A,2011,DK,0
12,1kmN3561E4369,DK,A,2011,DK,0
2,1kmN3561E4370,DK,A,2011,DK,0
23,1kmN3562E4359,DK,A,2011,DK,0
1,1kmN3562E4360,DK,A,2011,DK,0
25,1kmN3562E4361,DK,A,2011,DK,0
64,1kmN3562E4362,DK,A,2011,DK,0
79,1kmN3562E4363,DK,A,2011,DK,0
2,1kmN3562E4364,DK,A,2011,DK,0
60,1kmN3562E4365,DK,A,2011,DK,0
3,1kmN3562E4366,DK,A,2011,DK,0
227,1kmN3562E4367,DK,A,2011,DK,0
22,1kmN3562E4368,DK,A,2011,DK,0
39,1kmN3562E4369,DK,A,2011,DK,0
17,1kmN3562E4371,DK,A,2011,DK,0
13,1kmN3563E4359,DK,A,2011,DK,0
7,1kmN3563E4360,DK,A,2011,DK,0
18,1kmN3563E4361,DK,A,2011,DK,0
16,1kmN3563E4362,DK,A,2011,DK,0
38,1kmN3563E4363,DK,A,2011,DK,0
16,1kmN3563E4364,DK,A,2011,DK,0
26,1kmN3563E4365,DK,A,2011,DK,0
25,1kmN3563E4366,DK,A,2011,DK,0
177,1kmN3563E4367,DK,A,2011,DK,0
525,1kmN3563E4368,DK,A,2011,DK,0
35,1kmN3563E4369,DK,A,2011,DK,0
8,1kmN3563E4370,DK,A,2011,DK,0
16,1kmN3563E4371,DK,A,2011,DK,0
17,1kmN3564E4361,DK,A,2011,DK,0
17,1kmN3564E4362,DK,A,2011,DK,0
28,1kmN3564E4363,DK,A,2011,DK,0
11,1kmN3564E4364,DK,A,2011,DK,0
23,1kmN3564E4368,DK,A,2011,DK,0
26,1kmN3564E4369,DK,A,2011,DK,0
14,1kmN3564E4370,DK,A,2011,DK,0
3,1kmN3564E4371,DK,A,2011,DK,0
9,1kmN3564E4372,DK,A,2011,DK,0
32,1kmN3565E4368,DK,A,2011,DK,0
88,1kmN3565E4369,DK,A,2011,DK,0
5,1kmN3565E4370,DK,A,2011,DK,0
19,1kmN3565E4371,DK,A,2011,DK,0
17,1kmN3565E4372,DK,A,2011,DK,0
31,1kmN3566E4369,DK,A,2011,DK,0
34,1kmN3566E4370,DK,A,2011,DK,0
12,1kmN3566E4371,DK,A,2011,DK,0
20,1kmN3566E4372,DK,A,2011,DK,0
23,1kmN3567E4370,DK,A,2011,DK,0
49,1kmN3567E4371,DK,A,2011,DK,0
53,1kmN3567E4372,DK,A,2011,DK,0
10,1kmN3568E4371,DK,A,2011,DK,0
13,1kmN3589E4332,DK,A,2011,DK,0
24,1kmN3589E4333,DK,A,2011,DK,0
10,1kmN3589E4334,DK,A,2011,DK,0
20,1kmN3590E4330,DK,A,2011,DK,0
26,1kmN3590E4331,DK,A,2011,DK,0
11,1kmN3590E4332,DK,A,2011,DK,0
2,1kmN3590E4333,DK,A,2011,DK,0
18,1kmN3590E4334,DK,A,2011,DK,0
10,1kmN3591E4328,DK,A,2011,DK,0
20,1kmN3591E4329,DK,A,2011,DK,0
51,1kmN3591E4330,DK,A,2011,DK,0
10,1kmN3591E4331,DK,A,2011,DK,0
51,1kmN3591E4332,DK,A,2011,DK,0
17,1kmN3591E4333,DK,A,2011,DK,0
21,1kmN3591E4334,DK,A,2011,DK,0
15,1kmN3591E4335,DK,A,2011,DK,0
25,1kmN3592E4326,DK,A,2011,DK,0
20,1kmN3592E4327,DK,A,2011,DK,0
7,1kmN3592E4328,DK,A,2011,DK,0
18,1kmN3592E4329,DK,A,2011,DK,0
15,1kmN3592E4330,DK,A,2011,DK,0
19,1kmN3592E4331,DK,A,2011,DK,0
22,1kmN3592E4332,DK,A,2011,DK,0
14,1kmN3592E4333,DK,A,2011,DK,0
22,1kmN3592E4334,DK,A,2011,DK,0
119,1kmN3592E4335,DK,A,2011,DK,0
113,1kmN3592E4336,DK,A,2011,DK,0
24,1kmN3593E4326,DK,A,2011,DK,0
14,1kmN3593E4328,DK,A,2011,DK,0
49,1kmN3593E4329,DK,A,2011,DK,0
51,1kmN3593E4330,DK,A,2011,DK,0
10,1kmN3593E4331,DK,A,2011,DK,0
835,1kmN3593E4332,DK,A,2011,DK,0
445,1kmN3593E4333,DK,A,2011,DK,0
23,1kmN3593E4334,DK,A,2011,DK,0
41,1kmN3593E4335,DK,A,2011,DK,0
7,1kmN3593E4336,DK,A,2011,DK,0
2,1kmN3594E4325,DK,A,2011,DK,0
5,1kmN3594E4326,DK,A,2011,DK,0
64,1kmN3594E4327,DK,A,2011,DK,0
21,1kmN3594E4328,DK,A,2011,DK,0
7,1kmN3594E4329,DK,A,2011,DK,0
10,1kmN3594E4330,DK,A,2011,DK,0
20,1kmN3594E4331,DK,A,2011,DK,0
69,1kmN3594E4332,DK,A,2011,DK,0
342,1kmN3594E4333,DK,A,2011,DK,0
96,1kmN3594E4334,DK,A,2011,DK,0
27,1kmN3594E4335,DK,A,2011,DK,0
11,1kmN3594E4336,DK,A,2011,DK,0
1,1kmN3594E4337,DK,A,2011,DK,0
40,1kmN3594E4338,DK,A,2011,DK,0
16,1kmN3595E4325,DK,A,2011,DK,0
13,1kmN3595E4326,DK,A,2011,DK,0
22,1kmN3595E4327,DK,A,2011,DK,0
23,1kmN3595E4328,DK,A,2011,DK,0
52,1kmN3595E4329,DK,A,2011,DK,0
113,1kmN3595E4330,DK,A,2011,DK,0
75,1kmN3595E4331,DK,A,2011,DK,0
13,1kmN3595E4332,DK,A,2011,DK,0
92,1kmN3595E4333,DK,A,2011,DK,0
23,1kmN3595E4334,DK,A,2011,DK,0
14,1kmN3595E4335,DK,A,2011,DK,0
37,1kmN3595E4337,DK,A,2011,DK,0
22,1kmN3595E4338,DK,A,2011,DK,0
14,1kmN3595E4339,DK,A,2011,DK,0
48,1kmN3596E4324,DK,A,2011,DK,0
71,1kmN3596E4325,DK,A,2011,DK,0
87,1kmN3596E4326,DK,A,2011,DK,0
68,1kmN3596E4327,DK,A,2011,DK,0
51,1kmN3596E4328,DK,A,2011,DK,0
36,1kmN3596E4329,DK,A,2011,DK,0
267,1kmN3596E4330,DK,A,2011,DK,0
390,1kmN3596E4331,DK,A,2011,DK,0
13,1kmN3596E4332,DK,A,2011,DK,0
55,1kmN3596E4333,DK,A,2011,DK,0
51,1kmN3596E4334,DK,A,2011,DK,0
34,1kmN3596E4335,DK,A,2011,DK,0
37,1kmN3596E4336,DK,A,2011,DK,0
11,1kmN3596E4337,DK,A,2011,DK,0
48,1kmN3596E4338,DK,A,2011,DK,0
20,1kmN3596E4339,DK,A,2011,DK,0
7,1kmN3596E4341,DK,A,2011,DK,0
55,1kmN3596E4342,DK,A,2011,DK,0
7,1kmN3596E4348,DK,A,2011,DK,0
23,1kmN3597E4324,DK,A,2011,DK,0
97,1kmN3597E4325,DK,A,2011,DK,0
6,1kmN3597E4326,DK,A,2011,DK,0
93,1kmN3597E4327,DK,A,2011,DK,0
24,1kmN3597E4328,DK,A,2011,DK,0
6,1kmN3597E4329,DK,A,2011,DK,0
19,1kmN3597E4330,DK,A,2011,DK,0
91,1kmN3597E4331,DK,A,2011,DK,0
8,1kmN3597E4332,DK,A,2011,DK,0
29,1kmN3597E4333,DK,A,2011,DK,0
42,1kmN3597E4334,DK,A,2011,DK,0
20,1kmN3597E4335,DK,A,2011,DK,0
894,1kmN3597E4336,DK,A,2011,DK,0
1143,1kmN3597E4337,DK,A,2011,DK,0
12,1kmN3597E4338,DK,A,2011,DK,0
32,1kmN3597E4339,DK,A,2011,DK,0
10,1kmN3597E4340,DK,A,2011,DK,0
15,1kmN3597E4341,DK,A,2011,DK,0
28,1kmN3597E4342,DK,A,2011,DK,0
7,1kmN3597E4344,DK,A,2011,DK,0
23,1kmN3597E4345,DK,A,2011,DK,0
2,1kmN3597E4346,DK,A,2011,DK,0
9,1kmN3597E4347,DK,A,2011,DK,0
46,1kmN3597E4348,DK,A,2011,DK,0
195,1kmN3597E4349,DK,A,2011,DK,0
12,1kmN3598E4323,DK,A,2011,DK,0
2,1kmN3598E4324,DK,A,2011,DK,0
22,1kmN3598E4325,DK,A,2011,DK,0
31,1kmN3598E4326,DK,A,2011,DK,0
23,1kmN3598E4327,DK,A,2011,DK,0
33,1kmN3598E4328,DK,A,2011,DK,0
11,1kmN3598E4329,DK,A,2011,DK,0
34,1kmN3598E4330,DK,A,2011,DK,0
19,1kmN3598E4331,DK,A,2011,DK,0
20,1kmN3598E4332,DK,A,2011,DK,0
19,1kmN3598E4333,DK,A,2011,DK,0
23,1kmN3598E4334,DK,A,2011,DK,0
26,1kmN3598E4335,DK,A,2011,DK,0
287,1kmN3598E4336,DK,A,2011,DK,0
757,1kmN3598E4337,DK,A,2011,DK,0
2,1kmN3598E4339,DK,A,2011,DK,0
17,1kmN3598E4340,DK,A,2011,DK,0
8,1kmN3598E4341,DK,A,2011,DK,0
143,1kmN3598E4342,DK,A,2011,DK,0
180,1kmN3598E4343,DK,A,2011,DK,0
